condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,26,33,baseline_mixed_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5720514542173611,,1.0
low,26,34,baseline_mixed_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.914124777586485,,1.0
low,26,35,baseline_mixed_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1572491914105318,,1.0
low,26,36,baseline_mixed_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031860606939783064,,1.0
low,26,37,baseline_mixed_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5778310890746615,,1.0
low,26,38,baseline_mixed_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.731287713043466,,1.0
low,26,39,baseline_mixed_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.932722864563048,,1.0
low,26,40,baseline_mixed_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8828850887967057,,1.0
low,26,41,generalisation,1,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.81192113732587,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0
low,26,42,generalisation,1,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.31227624322377,,1.0
low,26,43,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.717578815580055,,1.0
low,26,44,generalisation,1,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.558475107671164,,1.0
low,26,45,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.133774883581793,,1.0
low,26,46,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.5196618918233,,1.0
low,26,47,generalisation,1,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.21228359824491,,1.0
low,26,48,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.263204872421507,,1.0
low,26,49,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.55455593003792,,1.0
low,26,50,generalisation,2,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.16665397823711,,1.0
low,26,51,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.44965889043155,,1.0
low,26,52,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.5721058155093,,1.0
low,26,53,generalisation,2,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.48708745448411,,1.0
low,26,54,generalisation,2,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.053481097729627,,1.0
low,26,55,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.73711264891927,,1.0
low,26,56,generalisation,2,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.634669512701336,,1.0
low,26,57,generalisation,3,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.87736999590957,,1.0
low,26,58,generalisation,3,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5516367283789,,1.0
low,26,59,generalisation,3,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.167100729142796,,1.0
low,26,60,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.09850306763668,,1.0
low,26,61,generalisation,3,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.029669435327968,,1.0
low,26,62,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.349459762367587,,1.0
low,26,63,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.738281868773758,,1.0
low,26,64,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.074001571808303,,1.0
low,26,65,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.62989510526366,,1.0
low,26,66,generalisation,4,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.55170678699329,,1.0
low,26,67,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.271851908944207,,1.0
low,26,68,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.44310871247023,,1.0
low,26,69,generalisation,4,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.947984548169174,,1.0
low,26,70,generalisation,4,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.00489306814276,,1.0
low,26,71,generalisation,4,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.004724311052765,,1.0
low,26,72,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.63217349456303,,1.0
low,26,73,generalisation,5,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.39580925749075,,1.0
low,26,74,generalisation,5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.10809108653397,,1.0
low,26,75,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.71395856419798,,1.0
low,26,76,generalisation,5,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.661085943239758,,1.0
low,26,77,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.41581199364889,,1.0
low,26,78,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.89339732888691,,1.0
low,26,79,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.140189495689494,,1.0
low,26,80,generalisation,5,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.00718420366349,,1.0
low,26,81,generalisation,6,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.915466854415932,,1.0
low,26,82,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.611773590254906,,1.0
low,26,83,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.101908923296186,,1.0
low,26,84,generalisation,6,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.682236733217586,,1.0
low,26,85,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.42759019805543,,1.0
low,26,86,generalisation,6,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.452435244483382,,1.0
low,26,87,generalisation,6,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.418852173293182,,1.0
low,26,88,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.94561015469777,,1.0
low,26,89,generalisation,7,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.240206766528033,,1.0
low,26,90,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.634805320295797,,1.0
low,26,91,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.754102365245643,,1.0
low,26,92,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.13508418431337,,1.0
low,26,93,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.38802398621073,,1.0
low,26,94,generalisation,7,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.04225154537559,,1.0
low,26,95,generalisation,7,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.48859892958023,,1.0
low,26,96,generalisation,7,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.183216990340167,,1.0
low,26,97,generalisation,8,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.98076589472983,,1.0
low,26,98,generalisation,8,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.48406732530758,,1.0
low,26,99,generalisation,8,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.105928102384226,,1.0
low,26,100,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.3725922095023,,1.0
low,26,101,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.839755287816356,,1.0
low,26,102,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.156148782574657,,1.0
low,26,103,generalisation,8,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.31969880611658,,1.0
low,26,104,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.66686413983927,,1.0
low,26,105,generalisation,9,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.471612412373148,,1.0
low,26,106,generalisation,9,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.343379960461323,,1.0
low,26,107,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.752240263597848,,1.0
low,26,108,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.68429166831977,,1.0
low,26,109,generalisation,9,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.866904140917082,,1.0
low,26,110,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.838680211271637,,1.0
low,26,111,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.61912021913825,,1.0
low,26,112,generalisation,9,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.051122364516385,,1.0
low,26,113,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.27949239374574,,1.0
low,26,114,generalisation,10,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.289908438069446,,1.0
low,26,115,generalisation,10,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.67873680178114,,1.0
low,26,116,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.239152004318306,,1.0
low,26,117,generalisation,10,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.4156433559516,,1.0
low,26,118,generalisation,10,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.239842080361065,,1.0
low,26,119,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.827426350336022,,1.0
low,26,120,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.315139239672416,,1.0
low,26,121,generalisation,11,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.91009848067059,,1.0
low,26,122,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.635119683229398,,1.0
low,26,123,generalisation,11,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.04385403290621,,1.0
low,26,124,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.144330275701584,,1.0
low,26,125,generalisation,11,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.03283976392496,,1.0
low,26,126,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.899091888867204,,1.0
low,26,127,generalisation,11,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.11550944757818,,1.0
low,26,128,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.60026484761103,,1.0
low,26,129,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.96889999362836,,1.0
low,26,130,generalisation,12,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.31474017536202,,1.0
low,26,131,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.736676787533458,,1.0
low,26,132,generalisation,12,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.851154672728654,,1.0
low,26,133,generalisation,12,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.893186161747998,,1.0
low,26,134,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.980835635774874,,1.0
low,26,135,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.02005439559361,,1.0
low,26,136,generalisation,12,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.742021020364444,,1.0
low,26,137,generalisation,13,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.3995761518959,,1.0
low,26,138,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.390122205644687,,1.0
low,26,139,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.011044395858562,,1.0
low,26,140,generalisation,13,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.72455400706778,,1.0
low,26,141,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.4552150267975,,1.0
low,26,142,generalisation,13,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.62549661389448,,1.0
low,26,143,generalisation,13,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.03469334813733,,1.0
low,26,144,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.380334087146053,,1.0
low,26,145,generalisation,14,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.458644830089945,,1.0
low,26,146,generalisation,14,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.062726407878955,,1.0
low,26,147,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.33701080831125,,1.0
low,26,148,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.208745565216454,,1.0
low,26,149,generalisation,14,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.97407129945212,,1.0
low,26,150,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.44374145290179,,1.0
low,26,151,generalisation,14,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.15111117646532,,1.0
low,26,152,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.81694580294622,,1.0
low,26,153,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.307102543265326,,1.0
low,26,154,generalisation,15,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.880620390639,,1.0
low,26,155,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.071983238689537,,1.0
low,26,156,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.680636084268546,,1.0
low,26,157,generalisation,15,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8748511773025,,1.0
low,26,158,generalisation,15,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.124330558377807,,1.0
low,26,159,generalisation,15,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.332872918405112,,1.0
low,26,160,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.898423750067366,,1.0
low,26,161,washout_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.877026401145278,You will not receive feedback of any kind for the following reaches.Please continue to slice through the target as quickly and accurately as possible.,1.0
low,26,162,washout_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6167517551921986,,1.0
low,26,163,washout_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5505010585536607,,1.0
low,26,164,washout_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.224533354693154,,1.0
low,26,165,washout_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680187239080444,,1.0
low,26,166,washout_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5823020281245475,,1.0
low,26,167,washout_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3151513182462041,,1.0
low,26,168,washout_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5110412991682995,,1.0
low,26,169,washout_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.645473437143584,,1.0
low,26,170,washout_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2255960268246147,,1.0
low,26,171,washout_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.234334003667046,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,26,172,washout_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.014206442064131,,1.0
low,26,173,washout_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.058664043556151,,1.0
low,26,174,washout_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2452777504834285,,1.0
low,26,175,washout_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10710993410087073,,1.0
low,26,176,washout_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.402733139075908,,1.0
low,26,177,washout_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.352143105089104,,1.0
low,26,178,washout_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7650691432365475,,1.0
low,26,179,washout_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8627961088904754,,1.0
low,26,180,washout_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12603410606995258,,1.0
