condition,subject,su,trial,delta_imv,fb_int,err_mp,err_mp_prev
fast,12,low,148,-4.016370170349333,-4.276323929310706,-5.056891029732048,4.104768087927553
fast,12,mid,0,-8.883859308278105,6.391984765972808,8.883859308278105,
fast,12,mid,8,-11.475063782931286,1.1004758622507467,6.716947416879393,-4.758116366051894
fast,12,mid,12,-7.026407455102969,11.026882320131051,9.92162783763142,2.89522038252845
fast,12,mid,15,2.062735905185548,2.912302617632008,6.472663138697428,8.535399043882975
fast,12,mid,19,0.8579995978123236,3.153256298934423,2.9281358520996292,3.786135449911953
fast,12,mid,21,0.1599966714529728,-2.421059638192787,-3.0689524847639262,-2.9089558133109534
fast,12,mid,22,-2.294496985039146,-1.140679377266025,-0.7744554997247803,-3.0689524847639262
fast,12,mid,34,1.1696046003980598,1.200014200316943,-0.7519052596497176,0.41769934074834225
fast,12,mid,35,-6.413318907572489,3.6902445780603585,5.661413647922771,-0.7519052596497176
fast,12,mid,38,-2.2982932306865393,-0.13329428613883465,-2.9224885993309186,-5.220781830017458
fast,12,mid,39,-4.633925708011532,5.1190711866013885,1.711437108680613,-2.9224885993309186
fast,12,mid,52,0.0568510424643307,4.263652248161094,4.024839019372024,4.081690061836355
fast,12,mid,53,5.497213691892213,-3.1416232388844065,-1.4723746725201892,4.024839019372024
fast,12,mid,54,-6.15110889267504,4.426919120406197,4.678734220154851,-1.4723746725201892
fast,12,mid,55,1.8491317148768758,-0.19022476236358443,2.8296025052779754,4.678734220154851
fast,12,mid,69,-8.63743960935598,6.880561525626376,6.55377995951082,-2.08365964984516
fast,12,mid,78,-4.083360224266585,14.878369986321829,21.033229385130603,20.38761593164896
fast,12,mid,79,16.302137341765587,-3.8116548984584,1.866303067710902,21.033229385130603
fast,12,mid,80,-13.820076910143413,9.358338108058817,13.394548797331021,1.866303067710902
fast,12,mid,81,10.404790726099918,-1.5737463668574634,0.12496909557698821,13.394548797331021
fast,12,mid,87,-7.286747159940504,2.3317276699092844,10.980084666135287,11.714746638026307
fast,12,mid,103,11.607832453813046,1.0947091964203395,1.8934150671640024,18.084909882023634
fast,12,mid,118,15.904453043361258,-5.124116704531758,1.4565396876499328,16.215077140749543
fast,12,mid,122,1.2866539486119706,5.936662515992083,8.553638302008782,14.996912406798161
fast,12,mid,123,4.786362610931661,0.19696072738838666,11.788684822908644,8.553638302008782
fast,12,mid,137,13.016636839996721,-6.846002184605368,-2.0502530177175355,11.539341617410008
fast,12,mid,140,-5.16507678612453,1.9369096931474274,11.909881984413028,3.8800162226343833
fast,12,mid,141,2.6871467111308363,1.0259537987470395,6.357946297628077,11.909881984413028
fast,12,mid,142,-5.774839445567551,4.841896699386211,5.830249996756572,6.357946297628077
fast,12,mid,145,2.2570511262448605,-7.21475351117931,-0.5457755907835686,-4.5912602109777625
fast,12,high,4,-4.411936264244417,1.7906882810301994,4.330738653149922,-0.08119761109449541
fast,12,high,5,-0.7626313599351278,1.8835795508800857,5.09337001308505,4.330738653149922
fast,12,high,9,12.032818203207569,-5.975003880185838,-5.315870786328176,6.716947416879393
fast,12,high,10,-16.473814248211923,7.323399686569516,11.157943461883747,-5.315870786328176
fast,12,high,11,8.262723079355297,-1.0562896943563373,2.89522038252845,11.157943461883747
fast,12,high,14,-3.9554740950046607,9.207104319654476,8.535399043882975,4.579924948878315
fast,12,high,16,4.825526905843688,1.8246911814285625,1.6471362328537396,6.472663138697428
fast,12,high,17,-3.6401141346050423,1.7217160314144024,5.287250367458782,1.6471362328537396
fast,12,high,20,5.837091665410583,-2.0925090295754956,-2.9089558133109534,2.9281358520996292
fast,12,high,24,9.943516887827812,1.733280475257402,-0.6389173618493231,9.304599525978489
fast,12,high,25,-3.1169299878026635,2.2510179936167134,2.4780126259533404,-0.6389173618493231
fast,12,high,29,-6.9015529761879435,4.987607576390118,3.947219507866521,-2.9543334683214226
fast,12,high,30,-2.001969496045149,4.09188549327655,5.94918900391167,3.947219507866521
fast,12,high,32,6.982999816157275,-1.6043457000486825,-4.232343620897652,2.750656195259623
fast,12,high,37,0.33693145621339227,-3.0577186026085315,-5.220781830017458,-4.883850373804066
fast,12,high,43,6.2115966649898695,-0.3046207559362131,-2.9221779928426628,3.2894186721472067
fast,12,high,48,-3.4697378959262437,-1.086613077997896,-0.562199657823399,-4.031937553749643
fast,12,high,49,10.783990694294587,-9.30916724746423,-11.346190352117986,-0.562199657823399
fast,12,high,50,-4.300187040612556,-6.12111224993734,-7.04600331150543,-11.346190352117986
fast,12,high,57,-0.4096262896560461,4.737852287939063,6.643502062414981,6.233875772758935
fast,12,high,59,3.328631890041592,0.5279750824197009,0.9786839095666693,4.307315799608261
fast,12,high,63,12.958013578521147,-2.3623962436429764,-4.393249722270397,8.56476385625075
fast,12,high,64,-8.70682347762299,1.7291791947661608,4.313573755352593,-4.393249722270397
fast,12,high,65,3.0821575979677363,-0.3688246235495143,1.2314161573848565,4.313573755352593
fast,12,high,75,3.252459678322438,3.976822188976982,14.955551175237096,5.0299815655505995
fast,12,high,76,0.09903670597822156,1.235936803039607,17.148345649782165,14.955551175237096
fast,12,high,85,4.4081292534571475,-8.694865261507942,1.3688243201215489,9.214700344363635
fast,12,high,90,1.7534819573941718,0.2737248304929807,12.628586172412671,6.933616793106141
fast,12,high,91,-5.0732148097740435,6.601081334864915,10.826307440616837,12.628586172412671
fast,12,high,92,12.234884312218696,-6.858018677593492,2.602127694313902,10.826307440616837
fast,12,high,98,3.2711222310422414,-7.484324006175342,-0.4827573141792989,6.226111687647881
fast,12,high,101,6.50140491750669,1.1888777975178044,13.554015835399587,20.05542075290628
fast,12,high,102,-9.114556407670634,8.89559391160114,18.084909882023634,13.554015835399587
fast,12,high,105,4.690757083519983,-3.812191014205851,4.508061242848832,10.917691711761284
fast,12,high,106,2.1192379619365056,-3.5349317790984713,3.534738871173973,4.508061242848832
fast,12,high,113,-0.5872245497812543,0.7470254287461273,9.97446229339683,11.679068924138868
fast,12,high,115,6.084178093623507,0.4819888122869429,15.025078622749831,19.390383330980868
fast,12,high,121,-10.941046702659861,4.58436359617761,14.996912406798161,10.931359245708176
fast,12,high,125,3.3179114291322094,3.0663817311149018,2.6597936683009156,10.561367458479712
fast,12,high,132,17.05222885785308,-1.221011962832506,5.04114311621573,18.08266740815305
fast,12,high,133,-1.1469883480550607,-2.6705720588507234,6.761089259401617,5.04114311621573
fast,12,high,136,-17.957966444059906,3.650163539416212,11.539341617410008,-5.27270923638825
fast,12,high,139,-1.7592525794928662,0.803567414287528,3.8800162226343833,-1.8899409227742474
fast,12,high,143,3.4341360636611427,3.20923677015017,7.552734089272837,5.830249996756572
fast,12,high,144,6.414416348942368,-5.5425693671107155,-4.5912602109777625,7.552734089272837
fast,12,high,146,-0.16548812930555812,-5.889491722139766,1.3385859239144597,-0.5457755907835686
fast,12,inf,1,10.81365209111702,-3.3014709620163103,-1.9297927828389163,8.883859308278105
fast,12,inf,2,-11.282362433990201,7.15665507322862,9.352569651151285,-1.9297927828389163
fast,12,inf,6,0.06128418718259354,2.5772516514517605,5.032085825902456,5.09337001308505
fast,12,inf,7,9.79020219195435,-2.7328761896558262,-4.758116366051894,5.032085825902456
fast,12,inf,23,-10.07905502570327,9.385800334910371,9.304599525978489,-0.7744554997247803
fast,12,inf,26,0.45437739515568865,3.3241281732132677,2.0236352307976517,2.4780126259533404
fast,12,inf,28,7.410923738996644,-0.5613181331856367,-2.9543334683214226,4.456590270675221
fast,12,inf,33,-4.650042961645994,0.88226402227302,0.41769934074834225,-4.232343620897652
fast,12,inf,36,10.545264021726837,-5.098679983442921,-4.883850373804066,5.661413647922771
fast,12,inf,41,4.40571425275148,-5.766466904777332,-6.30885749684073,-1.9031432440892502
fast,12,inf,42,-9.598276168987937,-0.4948810763686424,3.2894186721472067,-6.30885749684073
fast,12,inf,56,-3.40427326748096,4.165463145699533,6.233875772758935,2.8296025052779754
fast,12,inf,60,-3.238251545691128,5.784329567697014,4.216935455257797,0.9786839095666693
fast,12,inf,61,0.3124012430641443,2.8616759448344027,3.904534212193653,4.216935455257797
fast,12,inf,66,-4.46917770043963,5.380349233782553,5.700593857824487,1.2314161573848565
fast,12,inf,68,10.920038159577544,-1.0254264979159728,-2.08365964984516,8.836378509732384
fast,12,inf,71,4.530901296965837,1.324580364246117,0.8387964088257576,5.3696977057915944
fast,12,inf,72,-3.377988484774704,4.651499147494434,4.216784893600462,0.8387964088257576
fast,12,inf,73,8.336151692017708,-4.192416520901702,-4.119366798417246,4.216784893600462
fast,12,inf,82,-10.837076284549397,6.198448774476631,12.107960970388032,0.12496909557698821
fast,12,inf,83,8.057376827043115,-0.47104590879634145,5.196499733606563,12.107960970388032
fast,12,inf,84,-1.1534116351029553,-4.677353627030357,9.214700344363635,5.196499733606563
fast,12,inf,86,-5.762259956858173,2.7620159583092345,11.714746638026307,1.3688243201215489
fast,12,inf,94,8.612406573877024,0.11344543067463064,4.181880800479378,22.534569891580396
fast,12,inf,99,1.8758223073479598,-5.636822627695679,0.5062093541268577,-0.4827573141792989
fast,12,inf,100,-16.11146462799448,5.086771916514849,20.05542075290628,0.5062093541268577
fast,12,inf,107,-2.9449763614668996,-3.554703479926701,7.625630822902517,3.534738871173973
fast,12,inf,108,7.275773161740204,-12.587971664443444,2.068731046554783,7.625630822902517
fast,12,inf,110,3.8224162955409753,-0.45831478739745535,6.415171514515082,14.821250171102642
fast,12,inf,111,-1.4884129881655355,-1.9623596013649518,10.19541568320391,6.415171514515082
fast,12,inf,112,-3.202526626327426,2.0346515292424954,11.679068924138868,10.19541568320391
fast,12,inf,114,-2.5404274960141606,-0.44606672784449586,19.390383330980868,9.97446229339683
fast,12,inf,120,2.180115560362154,-4.036456212710746,10.931359245708176,9.100770240154569
fast,12,inf,126,-1.0057655326301358,5.006349903892172,19.13541966946328,2.6597936683009156
fast,12,inf,128,-8.299452429499084,2.692880571451596,6.414456070083556,-4.176827539938819
fast,12,inf,129,0.49920882461380245,2.9140124734070127,9.352994016254693,6.414456070083556
fast,12,inf,130,-2.2812620540246655,1.3761824173011377,5.331720323840304,9.352994016254693
fast,12,inf,138,-2.4521432754665824,-1.0954383888281143,-1.8899409227742474,-2.0502530177175355
fast,12,inf,147,-0.4743509834897992,-8.183923798233238,4.104768087927553,1.3385859239144597
fast,12,inf,149,-7.457720194143661,1.0609410670677306,10.99519609137396,-5.056891029732048
fast,14,low,4,2.245649548079399,-0.3394990007009113,-2.337961005557304,-0.09231145747790492
fast,14,low,7,-3.407812038675246,4.8988980930869275,3.111613981138021,-0.29619805753722517
fast,14,low,8,3.594974429245056,1.1826002022971949,-0.48336044810703527,3.111613981138021
fast,14,low,10,4.045634033953576,-3.8152385502401955,-4.646758654992809,-0.6011246210392329
fast,14,low,12,-6.525866549475424,2.6497651672235065,1.4529291278365406,-5.072937421638883
fast,14,low,29,0.5736454154765056,3.6250004097170034,5.4414484461889,6.015093861665406
fast,14,low,31,-2.3245263429279674,5.568334535352918,0.9602520467032463,-1.3642742962247212
fast,14,low,37,-11.794976606300878,0.3726003483715914,3.85472974182548,-7.940246864475398
fast,14,low,48,-0.570472302700324,-0.3102776425834435,-2.9073737647219957,-3.4778460674223197
fast,14,low,50,4.719804776349349,2.142039450177009,-0.6164774172684275,4.103327359080922
fast,14,low,63,-5.676846076025868,-3.4321034051029784,-1.5393389045179617,-7.216184980543829
fast,14,low,67,7.201076842222363,3.97577755254477,2.4372893739222405,9.638366216144604
fast,14,low,70,2.9360193001095354,-3.2758475717852917,-2.313970834529414,0.6220484655801215
fast,14,low,71,-6.565107726406254,2.5047858391506423,4.25113689187684,-2.313970834529414
fast,14,low,77,10.347367652237295,-3.1797416324988035,5.112977818022038,18.32513444591345
fast,14,low,78,-0.44194703174291305,-1.1862793619663705,7.27379823515742,5.112977818022038
fast,14,low,80,4.864691145596993,2.452854274004153,11.317052377465549,12.171038957146779
fast,14,low,91,1.0818781111078124,-1.694367093623768,14.603522547030035,5.94511814091385
fast,14,low,95,1.8843485707922696,2.5367632600282377,12.37877919578692,10.252423200663426
fast,14,low,102,-2.330334002684282,10.680096817249066,11.210842441048985,13.464170799411287
fast,14,low,105,-0.14030912825637643,5.973245961334982,19.779264884200572,14.482335599766786
fast,14,low,110,-8.32386679553666,11.224620007823773,19.55692282730535,4.357562490198815
fast,14,low,112,2.9556000762320167,2.6460160034009874,7.796692825152942,11.898208491646606
fast,14,low,116,1.1211463693735055,9.500627308525267,6.298515346652545,17.159944233250044
fast,14,low,117,0.6462181421321276,3.246279840067345,17.11145310713688,6.298515346652545
fast,14,low,118,1.3426288811818665,7.2679437946060546,10.612204069777606,17.11145310713688
fast,14,low,119,5.38460444417575,3.8220931530558033,5.80055742073268,10.612204069777606
fast,14,low,122,-2.660495258683085,6.86632949502382,10.386510349399366,14.60150863228616
fast,14,low,127,1.379911289028314,3.2980596406054303,3.197795237808741,4.004748731706232
fast,14,low,128,-10.126835140633702,8.437939608183456,15.043503763834913,3.197795237808741
fast,14,low,131,4.012049943173338,3.395577349966203,9.146139418090792,11.439315975871661
fast,14,low,133,8.760347162651627,5.6569103528531315,11.889864402102711,16.06654920370775
fast,14,low,135,8.494907858140223,1.9540045597133968,5.629020315449915,9.540265812543552
fast,14,mid,5,1.244308068605207,-0.4694901233461195,-3.582269074162511,-2.337961005557304
fast,14,mid,6,-3.286071016625286,4.016861502255779,-0.29619805753722517,-3.582269074162511
fast,14,mid,11,0.4261787666460748,-2.9586475144194253,-5.072937421638883,-4.646758654992809
fast,14,mid,15,9.392645358602067,-9.987995616643033,-9.53459254012435,-0.14194718152228347
fast,14,mid,16,-5.107324765112608,-0.9926113122311051,-4.427267775011742,-9.53459254012435
fast,14,mid,21,0.6088214230600926,13.48170204050028,11.438272004872474,12.047093427932566
fast,14,mid,23,16.344421170293018,-3.566005930394084,-2.7536212178117268,13.59079995248129
fast,14,mid,27,3.6096811281451977,-4.431255575793813,-3.5672950769163236,0.042386051228874067
fast,14,mid,30,6.8057227424136215,-3.32003654190153,-1.3642742962247212,5.4414484461889
fast,14,mid,34,3.3820595396305606,-8.002496497657688,-8.755132356896937,-5.373072817266376
fast,14,mid,35,-6.138666327715356,-0.5394157676396532,-2.6164660291815807,-8.755132356896937
fast,14,mid,36,5.323780835293817,-7.9733545140261555,-7.940246864475398,-2.6164660291815807
fast,14,mid,42,-0.5814773740053312,-3.4785793520538846,-5.470791971233496,-6.052269345238827
fast,14,mid,44,7.886696488861858,-9.524355580552012,-9.727688418514788,-1.8409919296529296
fast,14,mid,46,4.503619857736538,-6.819883217035638,-7.0369892550412345,-2.5333693973046962
fast,14,mid,47,-3.559143187618915,-3.4271423965179793,-3.4778460674223197,-7.0369892550412345
fast,14,mid,52,-3.4161384275918607,2.359858765223734,1.0223900805525403,-2.3937483470393204
fast,14,mid,58,-1.8160805347722544,-1.2299891624638661,0.2188812880402793,-1.597199246731975
fast,14,mid,59,2.253008515358715,-3.7243882654489084,-2.034127227318436,0.2188812880402793
fast,14,mid,60,-9.81564797903269,8.922947963057538,7.781520751714254,-2.034127227318436
fast,14,mid,64,-1.7716012681406141,1.7471904589490492,0.2322623636226524,-1.5393389045179617
fast,14,mid,79,-5.470198517120181,5.586743711446346,12.171038957146779,7.27379823515742
fast,14,mid,82,8.932541265808908,-1.7690434911901889,9.23110145251633,15.871811537801946
fast,14,mid,87,0.8601444624940626,6.72938298690336,12.46632921493397,17.337178243343793
fast,14,mid,88,-7.222352697505002,7.217742732951805,23.699386478354732,12.46632921493397
fast,14,mid,89,9.72291940181637,6.1007822187202265,8.819846920360956,23.699386478354732
fast,14,mid,99,1.4805082418289572,7.390175184054598,16.384763790515606,17.865272032344564
fast,14,mid,103,1.3998055310572965,10.010273678659729,19.55131942721568,11.210842441048985
fast,14,mid,106,4.806799643854021,4.655440905794933,15.545423035477375,19.779264884200572
fast,14,mid,107,-0.06266514496614661,10.487883118284202,17.32696156583599,15.545423035477375
fast,14,mid,111,5.366883155135454,4.79782375296783,11.898208491646606,19.55692282730535
fast,14,mid,114,-7.27043760264192,5.302852489188325,24.358771022395825,10.78579767331485
fast,14,mid,115,-3.1144135232090377,10.234209790838648,17.159944233250044,24.358771022395825
fast,14,mid,123,1.9237339468054273,7.610442000824605,14.19235435390217,10.386510349399366
fast,14,mid,130,-1.3444520844475818,5.127585694269413,11.439315975871661,12.386695071947374
fast,14,mid,136,-2.262622033522021,6.240849836732025,11.329389119756875,5.629020315449915
fast,14,mid,138,0.6386038636359501,2.8008198232079593,9.349546867088174,12.85293970637824
fast,14,mid,139,-4.240710184750654,8.442560722354756,3.8499745346148337,9.349546867088174
fast,14,mid,143,5.577456489879992,1.6987848949927695,5.566857570046823,12.863187445319285
fast,14,mid,146,-3.5628053306510026,2.500456141932375,10.358845209676113,7.368997674155937
fast,14,mid,147,0.7858720542406843,6.218753058294183,14.729593311612838,10.358845209676113
fast,14,high,0,0.8256505641206644,-3.3990180286775313,-0.8256505641206644,
fast,14,high,1,9.21275444314901,-3.8400532014930064,-10.038405007269674,-0.8256505641206644
fast,14,high,3,-0.29483473246743586,3.9911478321166527,-0.09231145747790492,-0.3871461899453408
fast,14,high,13,-0.7210813076016507,0.22395033100899298,2.1740104354381913,1.4529291278365406
fast,14,high,14,2.3159576169604748,-0.00037109697203163705,-0.14194718152228347,2.1740104354381913
fast,14,high,18,-1.6792332494030546,4.575183598447538,1.6806247384893567,0.0013914890863020446
fast,14,high,19,3.5966303983164494,1.3520678661968617,-1.9160056598270927,1.6806247384893567
fast,14,high,20,-13.963099087759659,10.774511641731578,12.047093427932566,-1.9160056598270927
fast,14,high,22,-2.1525279476088173,15.188498989049208,13.59079995248129,11.438272004872474
fast,14,high,25,1.0902062461457263,4.629054516741846,3.8495467574649496,4.939753003610676
fast,14,high,39,3.9341706365755726,0.13700599760053933,-0.7182467106408836,3.215923925934689
fast,14,high,40,0.9867503505706736,1.0783804785284303,-1.7049970612115573,-0.7182467106408836
fast,14,high,41,4.3472722840272695,0.23678056328601826,-6.052269345238827,-1.7049970612115573
fast,14,high,43,-3.629800041580566,-0.9453149281472832,-1.8409919296529296,-5.470791971233496
fast,14,high,49,-7.010701123802917,2.8861247847724485,4.103327359080922,-2.9073737647219957
fast,14,high,54,-5.102290838899393,4.059314548152159,4.0513667349200375,-1.050924103979355
fast,14,high,55,6.911627013510056,-3.432152137117697,-2.860260278590019,4.0513667349200375
fast,14,high,56,-0.9932392193478705,-0.9096660924426345,-1.8670210592421483,-2.860260278590019
fast,14,high,61,7.736573692621391,-0.03887488124553329,0.04494705909286267,7.781520751714254
fast,14,high,68,5.0878698987145725,-4.454708401572546,-2.650580524792332,2.4372893739222405
fast,14,high,72,6.072422429016342,-4.0537607773986934,-1.8212855371395023,4.25113689187684
fast,14,high,73,-4.078367429214126,0.572621044796378,2.2570818920746234,-1.8212855371395023
fast,14,high,74,2.550977411398364,-2.4879543391760706,-0.2938955193237405,2.2570818920746234
fast,14,high,75,3.8454633022029014,-3.296802549331858,10.757543851874763,-0.2938955193237405
fast,14,high,81,-5.127716955467221,5.348573589185662,15.871811537801946,11.317052377465549
fast,14,high,83,-8.580901805586066,9.390443380565955,15.520172077579105,9.23110145251633
fast,14,high,94,-0.09393874808492342,4.625902333835086,10.252423200663426,16.46102019901756
fast,14,high,97,-0.9610012430230199,0.384650675498861,5.7477079529941175,14.526989227195093
fast,14,high,98,-1.231365971864804,6.920188935865525,17.865272032344564,5.7477079529941175
fast,14,high,100,-7.486973690122994,13.71236068663103,23.8717374806386,16.384763790515606
fast,14,high,101,6.396862115311549,8.854862282825067,13.464170799411287,23.8717374806386
fast,14,high,120,-3.988441136401889,3.2109102931052718,13.79970312305033,5.80055742073268
fast,14,high,121,0.34411008102581775,5.186014477833268,14.60150863228616,13.79970312305033
fast,14,high,124,2.671905828899739,-2.860152302028297,13.239321910394901,14.19235435390217
fast,14,high,126,8.243489201436134,2.5540440073092867,4.004748731706232,14.540069113665659
fast,14,high,132,-8.066325375878606,8.745172962422501,16.06654920370775,9.146139418090792
fast,14,high,134,-11.401388493580598,14.71390624743961,9.540265812543552,11.889864402102711
fast,14,high,137,5.3519429549485125,2.877845872289498,12.85293970637824,11.329389119756875
fast,14,high,140,0.5037749052154652,6.769462547915012,12.51352435149254,3.8499745346148337
fast,14,high,141,2.087513177824377,8.709244448686206,16.155589124976398,12.51352435149254
fast,14,high,142,-3.0101340667819443,5.545234304140834,12.863187445319285,16.155589124976398
fast,14,high,145,0.8273245151845572,3.6951585312651645,7.368997674155937,9.342237779602138
fast,14,high,148,-6.185291102604566,10.122938047846418,20.341926619086582,14.729593311612838
fast,14,inf,2,-9.651258817324333,-0.6644379129872959,-0.3871461899453408,-10.038405007269674
fast,14,inf,9,0.11776417293219765,-0.14991415439087064,-0.6011246210392329,-0.48336044810703527
fast,14,inf,17,-4.4286592640980444,2.6268823549266216,0.0013914890863020446,-4.427267775011742
fast,14,inf,24,-7.693374221422403,7.576855880299064,4.939753003610676,-2.7536212178117268
fast,14,inf,26,3.8071607062360755,-0.996858392581089,0.042386051228874067,3.8495467574649496
fast,14,inf,28,-9.58238893858173,7.012149566505755,6.015093861665406,-3.5672950769163236
fast,14,inf,32,-1.4965887705730694,5.218861966015737,2.4568408172763156,0.9602520467032463
fast,14,inf,33,7.829913634542692,-2.768299636797849,-5.373072817266376,2.4568408172763156
fast,14,inf,38,0.638805815890791,3.63178522836823,3.215923925934689,3.85472974182548
fast,14,inf,45,-7.194319021210092,-1.2804873207801393,-2.5333693973046962,-9.727688418514788
fast,14,inf,51,1.7772709297708928,-0.041185062566398756,-2.3937483470393204,-0.6164774172684275
fast,14,inf,53,2.0733141845318954,-2.200607508733185,-1.050924103979355,1.0223900805525403
fast,14,inf,57,-0.26982181251017323,-2.45528868423753,-1.597199246731975,-1.8670210592421483
fast,14,inf,62,7.261132039636692,-4.701627896405483,-7.216184980543829,0.04494705909286267
fast,14,inf,65,-3.768380172695686,4.523365128648379,4.000642536318338,0.2322623636226524
fast,14,inf,66,-5.637723679826266,5.440474011987575,9.638366216144604,4.000642536318338
fast,14,inf,69,-3.2726289903724535,3.887114214745779,0.6220484655801215,-2.650580524792332
fast,14,inf,76,-9.85942177456198,7.026753890080826,18.32513444591345,10.757543851874763
fast,14,inf,84,-0.2270126001052546,4.377786473366555,7.7257755458528345,15.520172077579105
fast,14,inf,85,1.4077185440781363,6.716724938241541,5.172141411513051,7.7257755458528345
fast,14,inf,86,-1.8517965194759256,4.8042661455867375,17.337178243343793,5.172141411513051
fast,14,inf,90,1.728813189185459,0.1149390970609403,5.94511814091385,8.819846920360956
fast,14,inf,92,-7.040617047196051,4.8280470078806275,20.498224003964435,14.603522547030035
fast,14,inf,93,1.1724148292927623,4.637475158052908,16.46102019901756,20.498224003964435
fast,14,inf,96,0.1436211491151198,5.069871979816867,14.526989227195093,12.37877919578692
fast,14,inf,104,-2.952425304382629,11.897269062563268,14.482335599766786,19.55131942721568
fast,14,inf,108,0.9942605488181044,7.2533352645085785,16.905658812148708,17.32696156583599
fast,14,inf,109,0.5159826242026071,4.355036518536608,4.357562490198815,16.905658812148708
fast,14,inf,113,5.0323042836696175,-0.3198431877477361,10.78579767331485,7.796692825152942
fast,14,inf,125,-7.030325154578989,11.832270193370903,14.540069113665659,13.239321910394901
fast,14,inf,129,5.521597667541656,8.558428094192081,12.386695071947374,15.043503763834913
fast,14,inf,144,-0.9105912339012008,4.800962525559058,9.342237779602138,5.566857570046823
fast,14,inf,149,0.7555238072778678,7.627910126764604,17.867529426416247,20.341926619086582
slow,1,low,6,-0.3404128154179631,3.112373897330741,1.4364610050647713,1.0960481896468082
slow,1,low,8,-4.379765172615308,8.010984884922934,10.650997802004227,6.271232629388919
slow,1,low,10,-4.314173114824712,-0.08370377775642623,3.6251744526855703,-0.6889986621391415
slow,1,low,13,-4.168512596032002,3.350596647362565,3.0212434492269438,-1.1472691468050584
slow,1,low,17,-1.0260498328881056,3.1885521687939757,0.8927616278406134,-0.13328820504749217
slow,1,low,20,2.391408778990879,-1.7876094874632713,-1.0985975476986738,1.2928112312922053
slow,1,low,21,-1.101509905136453,-0.5757508884286864,0.0029123574377791783,-1.0985975476986738
slow,1,low,23,-10.401669694163658,10.224859782864598,9.339745184622714,-1.061924509540944
slow,1,low,32,-3.1170355878455496,8.704730498041329,9.309744660039883,6.192709072194333
slow,1,low,43,-1.7888343231117148,8.89783811253946,9.286746782485068,7.497912459373353
slow,1,low,48,0.9786936537725808,1.7040546974900082,4.201835120436797,5.180528774209378
slow,1,low,50,-6.529231083180335,11.424123249724346,12.459975062639273,5.9307439794589385
slow,1,low,52,4.976231510942242,5.293328711252158,6.581086845982227,11.557318356924469
slow,1,low,55,-2.937115537509058,9.347470442740075,12.98680829993306,10.049692762424002
slow,1,low,56,6.9091342935700055,3.487006066975141,6.077674006363054,12.98680829993306
slow,1,low,63,4.304368010296173,0.9668877387770181,4.044042360124365,8.348410370420538
slow,1,low,64,0.030169787430509132,0.5876243202467464,4.013872572693856,4.044042360124365
slow,1,low,65,-5.112797046177846,10.486130031791575,9.126669618871702,4.013872572693856
slow,1,low,69,-1.1243183458824717,4.52166624633044,6.425880469994297,5.301562124111825
slow,1,low,87,-4.718209161678232,13.257694278172977,25.41398153714553,22.987603555990596
slow,1,low,92,-1.1651318171378051,4.917255669492661,16.4641595698948,10.715365391710412
slow,1,low,99,8.366314246622366,4.5276504507389745,5.737116862701866,16.96822008497835
slow,1,low,100,-1.1809093544648306,5.060716817715701,13.793519758736576,5.737116862701866
slow,1,low,104,-1.7005765732365887,10.90658217258769,28.65077707148442,14.918086800500543
slow,1,low,105,-2.0659733569897014,10.586149686843171,28.42491924795083,28.65077707148442
slow,1,low,108,-0.3002618788723339,4.180193561589292,10.883393970089134,14.020878862001739
slow,1,low,111,1.5463402947451215,5.928707370491182,17.29672087954421,28.010385896382502
slow,1,low,112,-3.377064830634964,11.904676402515591,19.52787011991753,17.29672087954421
slow,1,low,122,1.2414768057238774,3.7688316056142384,12.348431443266781,10.72511927333654
slow,1,low,125,-5.593865023815425,10.920850072894297,15.644758425331073,6.613146630730708
slow,1,low,128,-10.888931459745777,5.978194907499642,6.100393802471808,-4.788537657273969
slow,1,low,135,6.059909241365233,6.26362651337773,12.588787999678589,23.232359602090405
slow,1,low,139,1.446146608785014,7.155911198646265,16.952907079056878,13.242433531664481
slow,1,low,140,-5.364526413931088,14.137632759376075,21.74447569785714,16.952907079056878
slow,1,low,141,-1.986637138418189,12.62170864209115,22.01223945088286,21.74447569785714
slow,1,low,146,1.625301553314216,9.490408028249789,21.355997784290786,14.959890205773473
slow,1,mid,1,-2.6065022254530845,-1.5023430611905724,6.356641891977986,3.750139666524902
slow,1,mid,2,2.9889368257611864,0.08470876685269957,3.3677050662168,6.356641891977986
slow,1,mid,11,-4.089621499971756,6.485234595375715,7.714795952657326,3.6251744526855703
slow,1,mid,14,5.521829911701872,-3.0361647142140384,-2.500586462474928,3.0212434492269438
slow,1,mid,18,5.776380233801348,-6.232394744070604,-4.883618605960734,0.8927616278406134
slow,1,mid,38,2.464162776975769,-1.4778741261371664,1.622007004445507,4.086169781421276
slow,1,mid,45,-5.411298898880474,10.66166128331976,14.44959621185717,9.038297312976695
slow,1,mid,49,-1.728908859022141,5.829784324329111,5.9307439794589385,4.201835120436797
slow,1,mid,57,-0.43651346557633985,4.118856857954384,6.514187471939394,6.077674006363054
slow,1,mid,60,1.2363261825517498,3.3636322119662907,2.8840726676757384,4.120398850227488
slow,1,mid,62,-5.169710872332047,5.631418693008314,8.348410370420538,3.1786994980884913
slow,1,mid,81,-4.241088153962394,3.7367896523213204,11.904723572141883,14.539128959749368
slow,1,mid,89,6.614977025405992,6.156148431779101,17.604915016660286,28.803554403112862
