condition,trial,phase,su_prev,imv,emv,err_ep,rotation
fast,98,2.0,mid,7.908585390702896,9.411088355874867,9.496518883442302,18.90760723931717
fast,98,2.0,high,-1.8224537686815125,5.0977351671840125,10.945083096479038,16.04281826366305
fast,98,2.0,inf,6.345503853344354,8.687704642572541,6.209198030828864,14.896902673401405
fast,99,2.0,mid,5.370462681589295,5.771801680384286,4.254959734405121,10.026761414789407
fast,99,2.0,high,6.580128422163028,9.07332569515234,6.014562909959338,15.087888605111678
fast,99,2.0,inf,4.2310093358521215,2.5212459312658098,7.219036585958186,9.740282517223996
fast,100,2.0,low,2.097006643854435,5.282183222276046,8.1823249632983,13.464508185574346
fast,100,2.0,mid,-7.8289192169755495,5.88344146965548,10.15937679400757,16.04281826366305
fast,100,2.0,high,6.509906877897244,8.502810333484916,5.821134544785665,14.32394487827058
fast,100,2.0,inf,-5.158518079504873,-0.07174616299002423,14.968648836391429,14.896902673401405
fast,101,2.0,mid,11.712256750110662,5.654255921105694,4.372505493683713,10.026761414789407
fast,101,2.0,high,-0.915771304728473,6.299436449670949,5.732677248076337,12.032113697747286
fast,101,2.0,inf,4.853544683364355,5.01724447268861,13.890362766628556,18.907607239317166
fast,102,2.0,low,1.974824794481144,8.871432636078168,-0.5635446066812322,8.307888029396937
fast,102,2.0,mid,22.679921978349043,5.620416206750932,6.411697490996355,12.032113697747286
fast,102,2.0,high,-5.767030337008549,4.020815027416553,4.860030797111207,8.88084582452776
fast,102,2.0,inf,3.0709125702251896,5.901592068477754,1.5468592682229483,7.448451336700702
fast,103,2.0,low,-3.9064535702558536,5.803556090342568,9.475318446479385,15.278874536821952
fast,103,2.0,mid,11.853567662309956,8.508073468355164,6.961787000177063,15.469860468532227
fast,103,2.0,high,5.809275704220845,6.973697437216842,4.198979567834211,11.172677005051053
fast,104,2.0,low,6.2794507808170295,12.890947627279296,-1.1453128270974196,11.745634800181875
fast,104,2.0,mid,-2.3867733434092173,4.0783226556442,6.234917656710618,10.313240312354818
fast,104,2.0,high,-0.07670409129191569,5.090694144623782,11.52508191417009,16.615776058793873
fast,104,2.0,inf,-0.8115383685966577,2.2514892382335603,8.634708869252082,10.886198107485642
fast,105,2.0,low,13.667392879707897,5.674308758241288,1.4876636808940025,7.16197243913529
fast,105,2.0,high,3.4399301494943493,6.462547666995846,6.715481621013088,13.178029288008934
fast,105,2.0,inf,-5.455320005929991,0.5179259554049906,13.80601892286559,14.32394487827058
fast,106,2.0,low,1.7230909913041614,6.511577168164209,10.9636355833259,17.47521275149011
fast,106,2.0,mid,3.655870744804325,9.000493197839312,5.036972782865857,14.037465980705168
fast,106,2.0,high,7.413744293054293,5.291394283052078,5.881282721998975,11.172677005051053
fast,107,2.0,low,-1.774215181049712,14.04451603235178,-0.8664867443428452,13.178029288008934
fast,107,2.0,mid,0.49462589802919155,7.046468486682329,8.423391981849898,15.469860468532227
fast,107,2.0,high,4.4064828748447695,0.8517793949180685,11.180334302829218,12.032113697747286
fast,107,2.0,inf,9.189874581136195,7.468717841742368,4.849874753570331,12.3185925953127
fast,108,2.0,low,2.347331365604262,8.029403972303754,0.8514418522240059,8.88084582452776
fast,108,2.0,mid,0.2830750417759873,7.536410306284566,9.65232354764013,17.188733853924695
fast,108,2.0,inf,7.631312809196473,1.99700492824464,13.472855540287588,15.469860468532227
fast,109,2.0,low,6.840458634150501,4.0445747295826635,6.8416233779029785,10.886198107485642
fast,109,2.0,high,1.4879167255719494,7.6424814004055435,1.5248433216876283,9.167324722093172
fast,109,2.0,inf,3.8969479254792723,5.059723223478737,4.871545225455533,9.931268448934269
fast,110,2.0,low,0.33394532752409845,4.004106012472029,3.1578664266632614,7.16197243913529
fast,110,2.0,mid,1.0232516154139972,1.401551208308888,12.922393669961693,14.32394487827058
fast,110,2.0,high,4.076263130091419,7.2257666485717635,9.962967205352932,17.188733853924695
fast,110,2.0,inf,-4.099798019488681,2.3436435694105597,14.558611386948726,16.902254956359286
fast,111,2.0,low,1.3177058292640378,3.0763741556315316,5.899964634751367,8.976338790382899
fast,111,2.0,mid,28.72274551638693,13.079959035726134,-10.215170060072017,2.864788975654116
fast,111,2.0,high,-2.942500530541423,5.693337914429151,6.338775783318136,12.032113697747286
fast,111,2.0,inf,1.2637402194125542,-0.6986193819523976,12.157775284568862,11.459155902616464
fast,112,2.0,low,-1.4214084615237823,2.701570456209666,10.476458831799269,13.178029288008934
fast,112,2.0,mid,0.797674101809406,3.4436901052103934,5.150676821751954,8.594366926962348
fast,112,2.0,high,13.443879418974802,6.54931489025121,10.639418963673485,17.188733853924695
fast,112,2.0,inf,-0.4293367143446858,0.8570596412749794,10.315617363776074,11.172677005051053
fast,113,2.0,low,12.00902227777062,6.225894811556965,3.51438770566703,9.740282517223994
fast,113,2.0,mid,-2.2317675650389077,5.621297945330312,4.691942367024506,10.313240312354818
fast,113,2.0,inf,2.371113562173619,2.359845540951305,5.375084693314809,7.734930234266114
fast,114,2.0,low,1.454350051107781,6.723512901572363,5.881558591305749,12.605071492878112
fast,114,2.0,high,3.897336368941874,2.663621809905308,11.087365273234449,13.750987083139757
fast,114,2.0,inf,-0.7714585127369347,4.3256269383347785,9.998317939935802,14.32394487827058
fast,115,2.0,low,0.6437038935481425,5.935758453283022,6.382834142029678,12.3185925953127
fast,115,2.0,mid,-4.554872740371934,5.679337050466714,6.9257344424113985,12.605071492878112
fast,115,2.0,inf,0.28001243311058016,2.5554055793828687,12.341497094018536,14.896902673401405
fast,116,2.0,mid,4.205512789151375,6.434276151950134,5.02487975066633,11.459155902616464
fast,116,2.0,high,-0.8277897262477794,1.2723129167999403,9.040927395554878,10.313240312354818
fast,116,2.0,inf,11.340324650575809,6.084197048759137,2.510169878203211,8.594366926962348
fast,117,2.0,low,-4.917630323761337,1.560238332925529,10.185396467256346,11.745634800181875
fast,117,2.0,mid,-3.8245552432914067,6.508386961717832,1.7995010676791048,8.307888029396937
fast,117,2.0,high,14.90651699053194,7.43458358512332,0.01386775157738196,7.448451336700702
fast,117,2.0,inf,2.9479692487921625,8.24616090470218,4.931868383306755,13.178029288008934
fast,118,2.0,low,2.6356958751719475,6.091062296343463,5.941051401403825,12.032113697747288
fast,118,2.0,mid,7.265254319270326,4.744999325283942,-0.1613369642373561,4.583662361046586
fast,118,2.0,inf,10.36144397177712,9.638798791028847,2.966272701849265,12.605071492878112
fast,119,2.0,low,3.9397250964913155,7.761818249547119,1.9784642676768769,9.740282517223996
fast,119,2.0,mid,7.311050081198118,6.345962968658299,5.829390177871694,12.175353146529993
fast,119,2.0,high,0.9827687315379308,6.345882835131476,6.832146452877458,13.178029288008934
fast,120,2.0,low,3.2297752896306045,4.128750332879922,12.678011657624225,16.806761990504146
fast,120,2.0,mid,-0.2902295299343507,5.816934460304019,6.2151792374432695,12.032113697747288
fast,120,2.0,high,22.366410192133472,8.179257219746418,7.290603248785809,15.469860468532227
fast,121,2.0,low,-2.298689073558606,0.815908242277203,4.913669709031029,5.729577951308232
fast,121,2.0,mid,10.308636788021651,8.503112184315441,3.8154804109972584,12.3185925953127
fast,121,2.0,high,-0.24655460357060832,9.093457074859685,4.944008905845484,14.03746598070517
fast,121,2.0,inf,-4.110714299312519,0.4736492968650907,10.412548810620551,10.886198107485642
fast,122,2.0,low,2.9042927066433606,7.961047597822926,1.7792349194010697,9.740282517223996
fast,122,2.0,mid,5.239839962285785,6.339409300533039,3.2098872849806814,9.549296585513721
fast,122,2.0,high,-2.5945807841341946,3.8069152213737567,3.068578320196122,6.875493541569879
fast,123,2.0,low,-0.441367270762413,7.169074730062192,6.5819123530775645,13.750987083139757
fast,123,2.0,mid,1.916048717732546,3.675699888465284,11.030216853225845,14.705916741691128
fast,123,2.0,high,13.330186251482495,6.757775267740605,-0.7417184188669612,6.016056848873644
fast,124,2.0,low,-4.885810817385661,7.080636771389607,9.535139287404267,16.615776058793873
fast,124,2.0,mid,-0.18909411562886191,4.390027159063824,4.2043397678985235,8.59436692696235
fast,124,2.0,high,5.104690814234402,3.2358801192701776,13.952853734654518,17.188733853924695
fast,124,2.0,inf,17.238558287537472,7.830716869784794,8.212101393878257,16.04281826366305
fast,125,2.0,low,5.405113265869712,7.581285427729945,2.445475987059461,10.026761414789407
fast,125,2.0,high,-4.799786596441663,7.032483596929239,2.7077989202947563,9.740282517223996
fast,125,2.0,inf,1.7717607811156455,3.314507222214516,12.728311041448535,16.04281826366305
fast,126,2.0,low,-4.653446807129868,8.540891979250063,-1.0924406425493602,7.448451336700702
fast,126,2.0,mid,12.106121601646649,6.279934969137756,5.752178728609531,12.032113697747286
fast,126,2.0,high,-7.42759708546545,1.4266401664681894,12.037868019106156,13.464508185574346
fast,126,2.0,inf,3.4437026049944706,5.997746612303757,1.450704724396945,7.448451336700702
fast,127,2.0,mid,-0.7020063901314728,3.8193859511631842,8.212727746584102,12.032113697747286
fast,127,2.0,high,9.867911581104032,9.21857383746228,-0.6242069104999315,8.594366926962348
fast,127,2.0,inf,5.3405967078041385,2.9974316248024784,7.697780550972889,10.695212175775367
fast,128,2.0,low,1.4894832600750145,4.664891237980892,6.22130686950475,10.88619810748564
fast,128,2.0,mid,6.984848126044028,8.344044075264833,1.9691962370899851,10.313240312354818
fast,128,2.0,high,9.207801713057862,4.416237233942155,8.76179205406678,13.178029288008934
fast,128,2.0,inf,3.250540754397889,4.977079052796213,5.3361612595586045,10.313240312354818
fast,129,2.0,low,0.2183764209307384,8.77680451512282,3.828266977755293,12.605071492878112
fast,129,2.0,mid,-1.69246138626076,6.3988879438453665,10.216888114948507,16.615776058793873
fast,129,2.0,inf,5.310804820252638,6.067795623968841,6.537275868909269,12.60507149287811
fast,130,2.0,low,3.081911208957834,3.7387591879639785,12.877016870829895,16.615776058793873
fast,130,2.0,mid,6.6897614890445,4.716726846320711,6.742429056295753,11.459155902616464
fast,130,2.0,high,16.623773722931887,10.46621344571993,3.2847736374198266,13.750987083139757
fast,130,2.0,inf,1.8964993600066293,5.0262126852937,2.231252719696727,7.257465404990427
fast,131,2.0,low,6.478070914048267,7.568407831849079,0.16652240241703442,7.7349302342661135
fast,131,2.0,mid,6.179569980791437,8.438410045218106,7.222436355024395,15.6608464002425
fast,131,2.0,inf,-10.061258276321524,-0.12071925187079557,8.142128383702321,8.021409131831525
fast,132,2.0,low,0.9053097426547225,4.66739024244972,6.791765660166744,11.459155902616464
fast,132,2.0,mid,10.22348992428121,9.963495065823821,8.371154378362522,18.334649444186343
fast,132,2.0,high,-3.2578690785319893,5.984485867791825,8.625937908044168,14.610423775835994
fast,132,2.0,inf,15.292935328897443,7.093797323057956,-3.6560505522730167,3.437746770784939
fast,133,2.0,mid,7.065033873093417,9.485742743146398,2.9283428180214384,12.414085561167838
fast,133,2.0,high,6.527638980854458,4.90638797397574,10.372486562846213,15.278874536821952
fast,134,2.0,low,1.429118708067951,7.620283183552739,2.310985265381531,9.93126844893427
fast,134,2.0,mid,6.243170727908549,11.767135894808689,-8.32938912402375,3.437746770784939
fast,134,2.0,high,1.8863749102358867,6.566746395393679,9.476071868269372,16.04281826366305
fast,135,2.0,low,8.659038116811203,4.950598699783143,3.930247124744618,8.88084582452776
fast,135,2.0,mid,9.594312868294303,7.991032833243594,7.478827635288633,15.469860468532227
fast,135,2.0,high,4.13392242687037,8.268845783728985,-1.6798311397245174,6.589014644004467
fast,136,2.0,low,-0.8346461586632117,4.110860529410907,6.488858680509323,10.59971920992023
fast,136,2.0,mid,-5.522476046427968,7.237987369195352,-2.081367213017943,5.156620156177409
fast,136,2.0,high,-3.1272568474244977,6.101599514167894,7.935866466537275,14.03746598070517
fast,136,2.0,inf,14.365279094942338,7.33259287606613,1.8347318460270419,9.167324722093172
fast,137,2.0,mid,3.7628363524156327,6.640682224705131,9.975093834088742,16.615776058793873
fast,137,2.0,high,7.00795964548098,7.031726031820881,4.713908768360996,11.745634800181877
fast,137,2.0,inf,-0.5073613558343245,3.8568094121136576,8.17530428563363,12.032113697747286
fast,138,2.0,low,-2.2547950321045676,7.083067230952271,5.712990193636114,12.796057424588383
fast,138,2.0,mid,10.484307849736595,9.38886946090848,-0.7945025339461331,8.594366926962348
fast,138,2.0,high,2.214733831836874,7.084250053031653,4.947863644715635,12.032113697747288
fast,139,2.0,low,9.125016999574456,9.893051693320743,4.430893184949838,14.32394487827058
fast,139,2.0,mid,0.160730031300929,8.603290753655685,-4.592586187739922,4.010704565915763
fast,139,2.0,high,5.804066950666358,7.871795768879674,4.542289792288162,12.414085561167838
fast,139,2.0,inf,8.725055270243729,9.528622684531257,3.0764488083468553,12.605071492878112
fast,140,2.0,low,6.782776942909635,6.172578198947818,8.342352611033037,14.514930809980854
fast,140,2.0,mid,0.6645049365163942,7.433967484431406,5.744061803577528,13.178029288008934
fast,140,2.0,high,3.559978484119199,5.4968881772666265,9.9729722912656,15.469860468532227
fast,140,2.0,inf,9.930301478719187,5.425429188201917,8.898515690068663,14.32394487827058
fast,141,2.0,low,-4.36194176592528,4.383628419518047,5.356654097705949,9.740282517223996
fast,141,2.0,mid,6.247125195250035,7.273078993997075,5.331992498881037,12.605071492878112
fast,141,2.0,high,8.077894599789525,9.078761147250342,3.9082822090483185,12.987043356298662
fast,141,2.0,inf,6.488978916709783,7.727563160460761,6.023423922678996,13.750987083139757
fast,142,2.0,mid,8.004050686348416,4.9230666343865765,2.5253847023141254,7.448451336700702
fast,142,2.0,high,-0.1841124810649717,7.234339320780592,4.224816581835873,11.459155902616464
fast,143,2.0,low,7.864735787540714,7.091024644759851,-0.5975029666105204,6.493521678149331
fast,143,2.0,mid,3.906421813343627,7.115658583493797,4.343497319122667,11.459155902616464
fast,143,2.0,high,6.755576435779048,8.019633495954452,2.2936068164003673,10.313240312354818
fast,144,2.0,low,10.243010902696952,6.713645022658582,5.89142647021953,12.605071492878112
fast,144,2.0,mid,4.408749303537618,9.209711829096676,4.5412752540430805,13.750987083139757
fast,144,2.0,high,4.07651485537113,4.9979183754611896,2.1640540636741004,7.16197243913529
fast,144,2.0,inf,7.168779462617422,1.2853746199431058,6.449555614323009,7.734930234266114
fast,145,2.0,mid,-3.710894436267651,4.637776331866306,6.248421775619336,10.886198107485642
fast,145,2.0,high,7.3369373279162415,3.750540606655752,7.3266434325401635,11.077184039195915
fast,145,2.0,inf,4.484914307956714,8.688592422589707,7.067746943507934,15.756339366097642
fast,146,2.0,low,8.308187863397123,8.749022445337076,7.007316920760563,15.756339366097638
fast,146,2.0,mid,12.412401159225297,6.522909437085531,7.228077646054226,13.750987083139757
fast,146,2.0,high,1.673268488071173,4.173724630003548,7.8583890677437385,12.032113697747286
fast,146,2.0,inf,3.921454873385912,8.124069282488307,-0.9620968433530166,7.16197243913529
fast,147,2.0,low,2.6501190877537226,8.339405894145543,3.6927078036017438,12.032113697747286
fast,147,2.0,mid,2.4591405423118573,8.67789360060604,8.510840253318655,17.188733853924695
fast,147,2.0,high,2.3619924168195965,6.732574735674298,11.602074708512045,18.334649444186343
fast,147,2.0,inf,3.135464655423327,3.0641374249242332,12.692201941173405,15.756339366097638
fast,148,2.0,low,3.753931173517884,5.358842096723208,5.813834908327846,11.172677005051053
fast,148,2.0,mid,0.8379219642244564,9.70626447862476,4.9041592972112324,14.610423775835994
fast,148,2.0,high,-0.23311521407798352,5.698496423374152,14.355026406204658,20.05352282957881
fast,148,2.0,inf,7.921680005386165,3.6453560760754584,-0.7805671004213424,2.864788975654116
fast,149,2.0,low,0.4639598112425034,1.524900878310234,9.93425502430623,11.459155902616464
fast,149,2.0,high,2.1153477895810155,6.8006297293507565,6.234160109875472,13.03478983922623
fast,149,2.0,inf,12.49894063531299,0.3190108902133346,13.431976192926422,13.750987083139757
fast,150,3.0,low,6.192957124965702,8.865081602673897,9.469567841512447,18.334649444186343
fast,150,3.0,high,-13.499519168918752,9.608511841651449,1.8506440609650152,11.459155902616464
fast,150,3.0,inf,6.466504313487836,6.294572805801252,8.220358004179603,14.514930809980855
fast,151,3.0,low,7.1817572158755425,7.30036027081308,4.158795631803383,11.459155902616462
fast,151,3.0,mid,3.834539466714323,5.737694344325571,7.822306807103914,13.560001151429484
fast,151,3.0,inf,10.946803279001571,5.507158249581849,1.3683352919880294,6.875493541569878
fast,152,3.0,low,13.559843604305634,6.907417853404297,7.1300481273008725,14.03746598070517
fast,152,3.0,mid,2.491668566257644,6.016031301501059,7.161997986507876,13.178029288008934
fast,152,3.0,high,6.40501413473541,5.290211276391531,7.31486021648658,12.60507149287811
fast,152,3.0,inf,3.2575858172407806,8.772697792025397,2.686458110591067,11.459155902616464
fast,153,3.0,mid,1.9259045875768237,5.041854437114016,7.37223112405382,12.414085561167838
fast,153,3.0,high,7.054612944749863,7.879701560059651,2.7200176498605786,10.599719209920229
fast,153,3.0,inf,-0.45690106397981367,7.3952421674638344,12.658280662114976,20.05352282957881
fast,154,3.0,mid,-0.5891543302128426,7.688003646115213,2.052278871108782,9.740282517223996
fast,154,3.0,high,10.050957762670365,6.338373582697265,2.2559933442650837,8.59436692696235
fast,155,3.0,low,6.871559672688377,4.901032866437355,9.995869806964048,14.896902673401403
fast,155,3.0,mid,12.067297742092222,5.869291573728745,-1.2856292126821591,4.583662361046586
fast,155,3.0,high,13.193223993281606,11.716087448404352,-0.25693154578788757,11.459155902616464
fast,155,3.0,inf,3.93842193671545,7.220762648606907,7.389661127229085,14.610423775835994
fast,156,3.0,low,6.2446403601275335,6.248623824337997,8.075321053932583,14.32394487827058
fast,156,3.0,mid,20.102772795052402,7.127250895588205,3.1859894167666134,10.313240312354818
fast,156,3.0,high,12.866269893010667,6.787320621196272,3.5259196911585455,10.313240312354818
fast,156,3.0,inf,7.5428333539500345,9.437665792683466,4.69529315387684,14.132958946560306
fast,157,3.0,low,6.195081798953659,11.97472972119457,0.3438628741181273,12.318592595312698
fast,157,3.0,mid,1.00402657435734,3.6342396606288077,4.387169471202718,8.021409131831525
fast,157,3.0,inf,0.8513847836981606,5.920837762905374,5.1563462762905425,11.077184039195915
fast,158,3.0,low,5.0731869696567315,7.859510388445493,4.4590822068672065,12.3185925953127
fast,158,3.0,mid,10.303561703458547,9.57357929868916,2.649520330768404,12.223099629457563
fast,158,3.0,inf,-8.532953299926007,-0.9245792049659514,17.540355263759825,16.615776058793873
fast,159,3.0,low,2.7292233207379297,7.890320349977908,3.1868636892180082,11.077184039195915
fast,159,3.0,mid,4.865432254936891,6.595667025110558,6.2958833653329656,12.891550390443523
fast,159,3.0,inf,1.1473518296341183,-2.6967037666504723,14.728817464397759,12.032113697747286
fast,160,3.0,low,1.313755869486954,3.971051228589033,12.071767035074018,16.04281826366305
fast,160,3.0,mid,5.771581009085942,8.756984793327902,5.2804811873772675,14.03746598070517
fast,160,3.0,high,12.204947600286062,8.295023792500771,4.883005495508163,13.178029288008934
fast,160,3.0,inf,-0.8073862226992006,3.060997785968212,10.689989297171547,13.750987083139758
fast,161,3.0,low,-1.7226136902513574,2.2132767721391247,8.386442437781106,10.59971920992023
fast,161,3.0,mid,4.66573932248118,6.586422342709255,7.737522535561325,14.32394487827058
fast,161,3.0,high,-4.349459800006144,9.282199104740016,2.176956797876448,11.459155902616464
fast,161,3.0,inf,3.590970653704062,6.939777577957074,1.654589349005274,8.594366926962348
fast,162,3.0,low,8.753356055701047,8.003240105194195,1.1640846168989771,9.167324722093172
fast,162,3.0,mid,5.463067340085981,5.709782801180552,9.187119872220853,14.896902673401405
fast,162,3.0,high,-0.5107712710758108,5.923404677083013,3.8168778401409824,9.740282517223996
fast,163,3.0,mid,-11.695425854886766,8.255922159726273,3.4897126404556036,11.745634800181875
fast,164,3.0,low,5.421452856682976,9.335777673011151,-0.1684529509179793,9.167324722093172
fast,164,3.0,mid,1.840088423215846,6.155573677039385,-4.436700291646916,1.7188733853924696
fast,164,3.0,high,1.529870988354702,8.000020929794452,9.188712924130243,17.188733853924695
fast,164,3.0,inf,10.764901519828456,9.772172737090486,2.8328987557876264,12.605071492878112
fast,165,3.0,low,4.468075223424734,7.415062957479037,13.784375462361421,21.199438419840458
fast,165,3.0,mid,8.729838892152095,10.960780859924306,-0.9340194451348998,10.026761414789405
fast,165,3.0,high,9.4432289039719,5.2780680670165765,6.75404563073071,12.032113697747286
fast,165,3.0,inf,-18.69545438050902,3.0035620374911787,8.455593865125286,11.459155902616464
fast,166,3.0,mid,11.35841905991414,12.90317887686237,1.9937237965390349,14.896902673401405
fast,166,3.0,high,16.875660589485015,7.504117212994615,4.814475382318085,12.3185925953127
fast,166,3.0,inf,-0.5415167236921121,4.615393714600397,11.045452685642104,15.6608464002425
fast,167,3.0,mid,-1.0309808586817724,8.223956165272554,5.2405520203017915,13.464508185574346
fast,167,3.0,high,6.370243718499005,5.601616398012418,0.7009193484266378,6.302535746439055
fast,167,3.0,inf,6.188584657132921,5.728046224236351,4.585194088118468,10.313240312354818
fast,168,3.0,low,7.852608954664056,6.712628942140409,2.5979352287354693,9.310564170875878
fast,168,3.0,mid,2.1375595930576026,7.336710819790937,5.841318468217997,13.178029288008934
fast,168,3.0,high,6.919395349357913,4.591229655043946,7.44088404270334,12.032113697747286
fast,169,3.0,mid,4.119966903285352,8.847963607417306,1.7517556025029237,10.599719209920229
fast,169,3.0,high,6.089765220019565,5.9495937600349365,3.2177309620582357,9.167324722093172
fast,169,3.0,inf,3.509371745330917,8.039279318340867,6.571144457495126,14.610423775835994
fast,170,3.0,low,5.111594827151801,6.283586171147832,6.894443116861102,13.178029288008934
fast,170,3.0,mid,8.996902890315852,10.506885127276163,4.9629753412560635,15.469860468532227
fast,170,3.0,inf,3.377948560477165,7.301696877240893,1.292670049721456,8.59436692696235
fast,171,3.0,low,-3.3407483599521584,3.0713039016849137,12.971514361978137,16.04281826366305
fast,171,3.0,mid,2.1357988974473585,4.776187995757105,9.404517433730769,14.180705429487876
fast,171,3.0,high,13.02970123701786,13.000947425463337,1.8959552479380672,14.896902673401405
fast,172,3.0,low,3.1912687972147467,6.86423368985011,7.746190085985883,14.610423775835994
fast,172,3.0,high,3.3677195971515843,7.226898765206059,5.664651625237465,12.891550390443523
fast,172,3.0,inf,3.5804950086509706,5.654254506302493,9.242648167098912,14.896902673401405
fast,173,3.0,low,11.699119696500738,9.12081042098486,2.0518665840661923,11.172677005051053
fast,173,3.0,mid,-4.46340065707529,6.43916457723337,7.88478030103721,14.32394487827058
fast,173,3.0,high,9.47491035591871,11.775300013864246,-5.47276426742519,6.302535746439056
fast,174,3.0,low,13.637909930627771,9.68799426152885,3.4900350264800846,13.178029288008934
fast,174,3.0,high,-1.5014704859422352,7.847392039262537,7.908947326835101,15.756339366097638
fast,174,3.0,inf,2.836143445417207,4.476093212890689,2.972358123810013,7.4484513367007015
fast,175,3.0,low,4.230835171111579,7.542674364710805,1.6246503573823663,9.167324722093172
fast,175,3.0,mid,10.021172682641094,3.4323904291465936,0.00535634163834553,3.437746770784939
fast,175,3.0,high,10.055448125115532,8.181807369793724,-0.16039823796219865,8.021409131831525
fast,175,3.0,inf,11.738503437299435,7.772539026217771,3.1136590812678704,10.886198107485642
fast,176,3.0,low,5.751101051566295,6.27583544160251,0.5996580999673684,6.875493541569878
fast,176,3.0,mid,5.153990564853814,7.60529775741476,1.5620269646784113,9.167324722093172
fast,176,3.0,high,8.413422061693517,5.996148113283198,6.03596558446409,12.032113697747288
fast,176,3.0,inf,6.890983764334635,7.7534527022210895,5.424576585787844,13.178029288008933
fast,177,3.0,low,-0.4481727492765894,4.926352117718504,11.68942394107537,16.615776058793873
fast,177,3.0,inf,7.174129501358422,5.9392676550524515,6.474817906115384,12.414085561167838
fast,178,3.0,mid,4.044612716424666,9.300913451086387,2.158242451530076,11.459155902616462
fast,178,3.0,high,6.164081991602394,7.482298756510268,5.409251633933255,12.891550390443523
fast,178,3.0,inf,3.78955720471118,7.017569482408348,1.003839649423178,8.021409131831525
fast,179,3.0,mid,16.303452016251004,7.197617536135577,1.77872125424732,8.976338790382897
fast,179,3.0,high,-6.406276641670232,7.252810169899348,5.925219118109586,13.178029288008934
fast,179,3.0,inf,9.284303701497073,9.549242376740388,5.920618091791839,15.469860468532227
fast,180,3.0,low,-1.5951708340713182,7.36325160858155,4.95534098673115,12.3185925953127
fast,180,3.0,high,8.70304061214046,7.581740068784171,3.1134721069911957,10.695212175775367
fast,180,3.0,inf,4.285073830568749,7.985527735385077,-1.1100341938151983,6.875493541569878
fast,181,3.0,low,6.3599196572817265,6.344603157390125,4.350609018385241,10.695212175775367
fast,181,3.0,high,14.231800144021733,10.170626566006945,2.4344449268711674,12.605071492878112
fast,181,3.0,inf,3.147228206026071,10.14547807245527,5.037903498511548,15.183381570966816
fast,182,3.0,low,5.053697594079068,7.835711763458008,3.6234441391584564,11.459155902616464
fast,182,3.0,mid,7.819180768718596,6.361775479085139,9.681042784577912,16.04281826366305
fast,182,3.0,high,8.22143733590459,9.564855671015195,-1.8299254367490816,7.7349302342661135
fast,182,3.0,inf,-3.5858241512398195,8.11626653712051,6.207678341150071,14.32394487827058
fast,183,3.0,low,0.6121819715434356,3.6778967967036493,10.073090286436107,13.750987083139757
fast,183,3.0,mid,5.342336740501345,4.652716203047554,8.52531308496138,13.178029288008934
fast,183,3.0,inf,7.903983843015841,7.27162056298405,2.4686619542399453,9.740282517223994
fast,184,3.0,low,2.7299177860418453,5.635692598056927,7.828815587517419,13.464508185574346
fast,184,3.0,mid,4.814644454664332,6.913913113423845,9.128905150239206,16.04281826366305
fast,184,3.0,high,2.0756588845452293,6.303258323735392,6.683785032563269,12.987043356298662
fast,185,3.0,low,8.622877650653265,8.925093647344283,7.1177246163187675,16.04281826366305
fast,185,3.0,mid,9.146523954661262,8.026326481109706,-1.7237907346706498,6.302535746439056
fast,185,3.0,high,5.677327976025936,7.226527558796993,2.1317830950064534,9.358310653803446
fast,185,3.0,inf,1.933664399520893,5.984855668777271,6.620215824100841,12.605071492878112
fast,186,3.0,low,0.3824553721156789,7.536415588456144,8.792881572772316,16.32929716122846
fast,186,3.0,high,3.2308120352006355,3.903102933413365,10.134363047291805,14.03746598070517
fast,186,3.0,inf,9.288236210983357,8.377379766509769,-2.647801815201537,5.729577951308232
fast,187,3.0,low,15.013985261556883,9.313059034198588,-1.8646076974978856,7.448451336700702
fast,187,3.0,mid,1.4856757532813702,4.434572444163905,8.74345684384503,13.178029288008934
fast,187,3.0,high,1.4807134354289815,8.456039448299123,5.867905429971458,14.32394487827058
fast,187,3.0,inf,4.152666442403728,7.627754724877896,7.84210574365433,15.469860468532225
fast,188,3.0,low,14.369048731210142,9.745060746631722,11.454377673208736,21.199438419840458
fast,188,3.0,mid,4.311524702472624,4.454042758814921,10.442859914586482,14.896902673401403
fast,188,3.0,high,3.076024302435343,3.205298941306438,15.702308298010731,18.90760723931717
fast,188,3.0,inf,8.853236376799295,8.21381303159994,-0.19240389976841543,8.021409131831525
fast,189,3.0,low,3.005691887059733,6.38014883972923,12.527458399587937,18.907607239317166
fast,189,3.0,mid,5.384128002452385,8.521031747665909,7.521786515997142,16.04281826366305
fast,189,3.0,inf,2.0890385516965324,7.885158965350584,1.8551235518734113,9.740282517223996
fast,190,3.0,low,14.772903549123058,9.270236299949005,1.043004012405813,10.313240312354818
fast,190,3.0,mid,2.1120300714029128,8.206933012786545,2.4882791629888215,10.695212175775367
fast,190,3.0,inf,9.823259979665593,4.067394307375572,9.110634980633362,13.178029288008934
fast,191,3.0,mid,21.293988641910914,8.85864699199135,3.7464245008867625,12.605071492878112
fast,191,3.0,high,15.205963017296042,6.805179450889838,8.091723222511567,14.896902673401405
fast,191,3.0,inf,3.895399451880593,6.150662235239139,7.600324847900618,13.750987083139757
fast,192,3.0,low,7.95047351471095,9.82653006065938,8.508119383526964,18.334649444186343
fast,192,3.0,mid,7.218214474558238,-0.4589915878879651,4.469696153803728,4.010704565915763
