condition,subject,sub_task,block,acc
4F4K_incongruent,56,2,9,0.75
4F4K_incongruent,56,2,10,0.8461538461538461
4F4K_incongruent,56,2,11,0.45454545454545453
4F4K_incongruent,56,2,12,0.6363636363636364
4F4K_incongruent,56,2,13,0.4166666666666667
4F4K_incongruent,56,2,14,0.6153846153846154
4F4K_incongruent,56,2,15,0.7777777777777778
4F4K_incongruent,60,1,0,0.13333333333333333
4F4K_incongruent,60,1,1,0.36363636363636365
4F4K_incongruent,60,1,2,0.6666666666666666
4F4K_incongruent,60,1,3,0.42857142857142855
4F4K_incongruent,60,1,4,0.7333333333333333
4F4K_incongruent,60,1,5,0.3333333333333333
4F4K_incongruent,60,1,6,0.5882352941176471
4F4K_incongruent,60,1,7,0.5833333333333334
4F4K_incongruent,60,1,8,0.6666666666666666
4F4K_incongruent,60,1,9,0.6153846153846154
4F4K_incongruent,60,1,10,0.7894736842105263
4F4K_incongruent,60,1,11,0.6666666666666666
4F4K_incongruent,60,1,12,0.6666666666666666
4F4K_incongruent,60,1,13,0.5714285714285714
4F4K_incongruent,60,1,14,0.5714285714285714
4F4K_incongruent,60,1,15,0.6923076923076923
4F4K_incongruent,60,2,0,0.4
4F4K_incongruent,60,2,1,0.7142857142857143
4F4K_incongruent,60,2,2,0.5384615384615384
4F4K_incongruent,60,2,3,0.5454545454545454
4F4K_incongruent,60,2,4,0.6
4F4K_incongruent,60,2,5,0.5
4F4K_incongruent,60,2,6,0.875
4F4K_incongruent,60,2,7,0.46153846153846156
4F4K_incongruent,60,2,8,0.46153846153846156
4F4K_incongruent,60,2,9,0.8333333333333334
4F4K_incongruent,60,2,10,0.6666666666666666
4F4K_incongruent,60,2,11,0.3125
4F4K_incongruent,60,2,12,0.6153846153846154
4F4K_incongruent,60,2,13,0.5454545454545454
4F4K_incongruent,60,2,14,0.45454545454545453
4F4K_incongruent,60,2,15,0.36363636363636365
4F4K_incongruent,64,1,0,0.6666666666666666
4F4K_incongruent,64,1,1,0.6
4F4K_incongruent,64,1,2,0.9333333333333333
4F4K_incongruent,64,1,3,0.5
4F4K_incongruent,64,1,4,0.4166666666666667
4F4K_incongruent,64,1,5,0.4375
4F4K_incongruent,64,1,6,0.4
4F4K_incongruent,64,1,7,0.6666666666666666
4F4K_incongruent,64,1,8,0.45454545454545453
4F4K_incongruent,64,1,9,0.5
4F4K_incongruent,64,1,10,0.8
4F4K_incongruent,64,1,11,0.3333333333333333
4F4K_incongruent,64,1,12,0.4117647058823529
4F4K_incongruent,64,1,13,0.8461538461538461
4F4K_incongruent,64,1,14,0.5384615384615384
4F4K_incongruent,64,1,15,0.7857142857142857
4F4K_incongruent,64,2,0,0.8
4F4K_incongruent,64,2,1,0.5
4F4K_incongruent,64,2,2,0.9
4F4K_incongruent,64,2,3,0.38461538461538464
4F4K_incongruent,64,2,4,0.6923076923076923
4F4K_incongruent,64,2,5,0.5555555555555556
4F4K_incongruent,64,2,6,0.5
4F4K_incongruent,64,2,7,0.6153846153846154
4F4K_incongruent,64,2,8,0.6428571428571429
4F4K_incongruent,64,2,9,0.6153846153846154
4F4K_incongruent,64,2,10,0.7333333333333333
4F4K_incongruent,64,2,11,0.6153846153846154
4F4K_incongruent,64,2,12,0.875
4F4K_incongruent,64,2,13,0.75
4F4K_incongruent,64,2,14,0.3333333333333333
4F4K_incongruent,64,2,15,0.7
4F4K_incongruent,68,1,0,0.5555555555555556
4F4K_incongruent,68,1,1,0.4166666666666667
4F4K_incongruent,68,1,2,0.36363636363636365
4F4K_incongruent,68,1,3,0.25
4F4K_incongruent,68,1,4,0.5
4F4K_incongruent,68,1,5,0.6875
4F4K_incongruent,68,1,6,0.2727272727272727
4F4K_incongruent,68,1,7,0.45454545454545453
4F4K_incongruent,68,1,8,0.6923076923076923
4F4K_incongruent,68,1,9,0.9285714285714286
4F4K_incongruent,68,1,10,0.7333333333333333
4F4K_incongruent,68,1,11,0.7272727272727273
4F4K_incongruent,68,1,12,0.6363636363636364
4F4K_incongruent,68,1,13,0.5
4F4K_incongruent,68,1,14,0.4444444444444444
4F4K_incongruent,68,1,15,0.5714285714285714
4F4K_incongruent,68,2,0,0.5
4F4K_incongruent,68,2,1,0.38461538461538464
4F4K_incongruent,68,2,2,0.42857142857142855
4F4K_incongruent,68,2,3,0.46153846153846156
4F4K_incongruent,68,2,4,0.6363636363636364
4F4K_incongruent,68,2,5,0.6666666666666666
4F4K_incongruent,68,2,6,0.6428571428571429
4F4K_incongruent,68,2,7,0.7857142857142857
4F4K_incongruent,68,2,8,0.8333333333333334
4F4K_incongruent,68,2,9,0.8181818181818182
4F4K_incongruent,68,2,10,0.9
4F4K_incongruent,68,2,11,0.7857142857142857
4F4K_incongruent,68,2,12,0.6428571428571429
4F4K_incongruent,68,2,13,0.5454545454545454
4F4K_incongruent,68,2,14,0.625
4F4K_incongruent,68,2,15,0.5
4F4K_incongruent,72,1,0,0.4444444444444444
4F4K_incongruent,72,1,1,0.7
4F4K_incongruent,72,1,2,0.5555555555555556
4F4K_incongruent,72,1,3,0.7142857142857143
4F4K_incongruent,72,1,4,0.7692307692307693
4F4K_incongruent,72,1,5,0.8181818181818182
4F4K_incongruent,72,1,6,0.6666666666666666
4F4K_incongruent,72,1,7,0.8
4F4K_incongruent,72,1,8,1.0
4F4K_incongruent,72,1,9,0.9375
4F4K_incongruent,72,1,10,0.9166666666666666
4F4K_incongruent,72,1,11,0.8823529411764706
4F4K_incongruent,72,1,12,0.6923076923076923
4F4K_incongruent,72,1,13,0.8571428571428571
4F4K_incongruent,72,1,14,1.0
4F4K_incongruent,72,1,15,0.7692307692307693
4F4K_incongruent,72,2,0,0.6875
4F4K_incongruent,72,2,1,0.7333333333333333
4F4K_incongruent,72,2,2,0.6875
4F4K_incongruent,72,2,3,0.7777777777777778
4F4K_incongruent,72,2,4,0.9166666666666666
4F4K_incongruent,72,2,5,0.9285714285714286
4F4K_incongruent,72,2,6,0.7
4F4K_incongruent,72,2,7,0.8
4F4K_incongruent,72,2,8,1.0
4F4K_incongruent,72,2,9,0.8888888888888888
4F4K_incongruent,72,2,10,0.7692307692307693
4F4K_incongruent,72,2,11,0.75
4F4K_incongruent,72,2,12,0.8333333333333334
4F4K_incongruent,72,2,13,0.8181818181818182
4F4K_incongruent,72,2,14,0.9090909090909091
4F4K_incongruent,72,2,15,1.0
4F4K_incongruent,76,1,0,0.6153846153846154
4F4K_incongruent,76,1,1,0.6153846153846154
4F4K_incongruent,76,1,2,0.8
4F4K_incongruent,76,1,3,0.5384615384615384
4F4K_incongruent,76,1,4,0.46153846153846156
4F4K_incongruent,76,1,5,0.6153846153846154
4F4K_incongruent,76,1,6,0.5555555555555556
4F4K_incongruent,76,1,7,0.8461538461538461
4F4K_incongruent,76,1,8,0.5714285714285714
4F4K_incongruent,76,1,9,0.35294117647058826
4F4K_incongruent,76,1,10,0.4
4F4K_incongruent,76,1,11,0.4
4F4K_incongruent,76,1,12,0.7142857142857143
4F4K_incongruent,76,1,13,0.5384615384615384
4F4K_incongruent,76,1,14,0.5555555555555556
4F4K_incongruent,76,1,15,0.5384615384615384
4F4K_incongruent,76,2,0,0.6666666666666666
4F4K_incongruent,76,2,1,0.8333333333333334
4F4K_incongruent,76,2,2,0.6
4F4K_incongruent,76,2,3,0.5
4F4K_incongruent,76,2,4,0.6666666666666666
4F4K_incongruent,76,2,5,0.5833333333333334
4F4K_incongruent,76,2,6,0.75
4F4K_incongruent,76,2,7,0.75
4F4K_incongruent,76,2,8,0.6363636363636364
4F4K_incongruent,76,2,9,0.375
4F4K_incongruent,76,2,10,0.9
4F4K_incongruent,76,2,11,0.9
4F4K_incongruent,76,2,12,0.6666666666666666
4F4K_incongruent,76,2,13,0.4166666666666667
4F4K_incongruent,76,2,14,0.5625
4F4K_incongruent,76,2,15,0.8181818181818182
4F4K_incongruent,80,1,0,0.4444444444444444
4F4K_incongruent,80,1,1,0.26666666666666666
4F4K_incongruent,80,1,2,0.5
4F4K_incongruent,80,1,3,0.6923076923076923
4F4K_incongruent,80,1,4,0.5333333333333333
4F4K_incongruent,80,1,5,0.6875
4F4K_incongruent,80,1,6,0.6923076923076923
4F4K_incongruent,80,1,7,0.6363636363636364
4F4K_incongruent,80,1,8,0.6
4F4K_incongruent,80,1,9,0.46153846153846156
4F4K_incongruent,80,1,10,0.6
4F4K_incongruent,80,1,11,0.5333333333333333
4F4K_incongruent,80,1,12,0.4
4F4K_incongruent,80,1,13,0.7
4F4K_incongruent,80,1,14,0.36363636363636365
4F4K_incongruent,80,1,15,0.8888888888888888
4F4K_incongruent,80,2,0,0.6875
4F4K_incongruent,80,2,1,0.4
4F4K_incongruent,80,2,2,0.7058823529411765
4F4K_incongruent,80,2,3,0.25
4F4K_incongruent,80,2,4,0.2
4F4K_incongruent,80,2,5,0.6666666666666666
4F4K_incongruent,80,2,6,0.75
4F4K_incongruent,80,2,7,0.7857142857142857
4F4K_incongruent,80,2,8,0.4666666666666667
4F4K_incongruent,80,2,9,0.6666666666666666
4F4K_incongruent,80,2,10,0.6
4F4K_incongruent,80,2,11,0.4
4F4K_incongruent,80,2,12,0.6
4F4K_incongruent,80,2,13,0.7333333333333333
4F4K_incongruent,80,2,14,0.6428571428571429
4F4K_incongruent,80,2,15,0.6
4F4K_incongruent,84,1,0,0.38461538461538464
4F4K_incongruent,84,1,1,0.3333333333333333
4F4K_incongruent,84,1,2,0.46153846153846156
4F4K_incongruent,84,1,3,0.6666666666666666
4F4K_incongruent,84,1,4,0.5833333333333334
4F4K_incongruent,84,1,5,0.5
4F4K_incongruent,84,1,6,0.6363636363636364
4F4K_incongruent,84,1,7,0.45454545454545453
4F4K_incongruent,84,1,8,0.3333333333333333
4F4K_incongruent,84,1,9,0.7142857142857143
4F4K_incongruent,84,1,10,0.6153846153846154
4F4K_incongruent,84,1,11,0.3333333333333333
4F4K_incongruent,84,1,12,0.75
4F4K_incongruent,84,1,13,0.5833333333333334
4F4K_incongruent,84,1,14,0.75
4F4K_incongruent,84,1,15,0.42857142857142855
4F4K_incongruent,84,2,0,0.4166666666666667
4F4K_incongruent,84,2,1,0.3
4F4K_incongruent,84,2,2,0.4166666666666667
4F4K_incongruent,84,2,3,0.5384615384615384
4F4K_incongruent,84,2,4,0.6923076923076923
4F4K_incongruent,84,2,5,0.5384615384615384
4F4K_incongruent,84,2,6,0.5
4F4K_incongruent,84,2,7,0.42857142857142855
4F4K_incongruent,84,2,8,0.7692307692307693
4F4K_incongruent,84,2,9,0.8181818181818182
4F4K_incongruent,84,2,10,0.4166666666666667
4F4K_incongruent,84,2,11,0.5625
4F4K_incongruent,84,2,12,1.0
4F4K_incongruent,84,2,13,0.5384615384615384
4F4K_incongruent,84,2,14,0.5555555555555556
4F4K_incongruent,84,2,15,0.7
4F4K_incongruent,88,1,0,0.46153846153846156
4F4K_incongruent,88,1,1,0.4
4F4K_incongruent,88,1,2,0.3333333333333333
4F4K_incongruent,88,1,3,0.375
4F4K_incongruent,88,1,4,0.36363636363636365
4F4K_incongruent,88,1,5,0.6
4F4K_incongruent,88,1,6,0.6923076923076923
4F4K_incongruent,88,1,7,0.5714285714285714
4F4K_incongruent,88,1,8,0.6666666666666666
4F4K_incongruent,88,1,9,0.15384615384615385
4F4K_incongruent,88,1,10,0.45454545454545453
4F4K_incongruent,88,1,11,0.5
4F4K_incongruent,88,1,12,0.5333333333333333
4F4K_incongruent,88,1,13,0.5
4F4K_incongruent,88,1,14,0.36363636363636365
4F4K_incongruent,88,1,15,0.4444444444444444
4F4K_incongruent,88,2,0,0.3333333333333333
4F4K_incongruent,88,2,1,0.5
4F4K_incongruent,88,2,2,0.6153846153846154
4F4K_incongruent,88,2,3,0.5555555555555556
4F4K_incongruent,88,2,4,0.5714285714285714
4F4K_incongruent,88,2,5,0.3333333333333333
4F4K_incongruent,88,2,6,0.5833333333333334
4F4K_incongruent,88,2,7,0.45454545454545453
4F4K_incongruent,88,2,8,0.7692307692307693
4F4K_incongruent,88,2,9,0.5833333333333334
4F4K_incongruent,88,2,10,0.5
4F4K_incongruent,88,2,11,0.4666666666666667
4F4K_incongruent,88,2,12,0.7
4F4K_incongruent,88,2,13,0.36363636363636365
4F4K_incongruent,88,2,14,0.2857142857142857
4F4K_incongruent,88,2,15,0.4
4F4K_incongruent,92,1,0,0.5454545454545454
4F4K_incongruent,92,1,1,0.5333333333333333
4F4K_incongruent,92,1,2,0.4
4F4K_incongruent,92,1,3,0.3
4F4K_incongruent,92,1,4,0.3076923076923077
4F4K_incongruent,92,1,5,0.6666666666666666
4F4K_incongruent,92,1,6,0.4166666666666667
4F4K_incongruent,92,1,7,0.5
4F4K_incongruent,92,1,8,0.36363636363636365
4F4K_incongruent,92,1,9,0.5
4F4K_incongruent,92,1,10,0.5833333333333334
4F4K_incongruent,92,1,11,0.6153846153846154
4F4K_incongruent,92,1,12,0.6470588235294118
4F4K_incongruent,92,1,13,0.7368421052631579
4F4K_incongruent,92,1,14,0.6875
4F4K_incongruent,92,1,15,0.6666666666666666
4F4K_incongruent,92,2,0,0.42857142857142855
4F4K_incongruent,92,2,1,0.4
4F4K_incongruent,92,2,2,0.5333333333333333
4F4K_incongruent,92,2,3,0.6
4F4K_incongruent,92,2,4,0.5
4F4K_incongruent,92,2,5,0.6923076923076923
4F4K_incongruent,92,2,6,0.6923076923076923
4F4K_incongruent,92,2,7,0.4666666666666667
4F4K_incongruent,92,2,8,0.7142857142857143
4F4K_incongruent,92,2,9,0.6
4F4K_incongruent,92,2,10,0.6153846153846154
4F4K_incongruent,92,2,11,0.5833333333333334
4F4K_incongruent,92,2,12,0.375
4F4K_incongruent,92,2,13,0.3333333333333333
4F4K_incongruent,92,2,14,0.4444444444444444
4F4K_incongruent,92,2,15,0.4666666666666667
4F4K_incongruent,96,1,0,0.5333333333333333
4F4K_incongruent,96,1,1,0.7142857142857143
4F4K_incongruent,96,1,2,0.9411764705882353
4F4K_incongruent,96,1,3,0.6923076923076923
4F4K_incongruent,96,1,4,0.5555555555555556
4F4K_incongruent,96,1,5,0.8888888888888888
4F4K_incongruent,96,1,6,0.7647058823529411
4F4K_incongruent,96,1,7,0.6
4F4K_incongruent,96,1,8,0.8888888888888888
4F4K_incongruent,96,1,9,0.7272727272727273
4F4K_incongruent,96,1,10,0.7857142857142857
4F4K_incongruent,96,1,11,0.8333333333333334
4F4K_incongruent,96,1,12,1.0
4F4K_incongruent,96,1,13,0.8181818181818182
4F4K_incongruent,96,1,14,0.9230769230769231
4F4K_incongruent,96,1,15,0.8181818181818182
4F4K_incongruent,96,2,0,0.4
4F4K_incongruent,96,2,1,0.45454545454545453
4F4K_incongruent,96,2,2,0.625
4F4K_incongruent,96,2,3,0.5
4F4K_incongruent,96,2,4,0.5625
4F4K_incongruent,96,2,5,0.5625
4F4K_incongruent,96,2,6,0.875
4F4K_incongruent,96,2,7,0.6
4F4K_incongruent,96,2,8,0.9375
4F4K_incongruent,96,2,9,0.5
4F4K_incongruent,96,2,10,0.6363636363636364
4F4K_incongruent,96,2,11,0.7692307692307693
4F4K_incongruent,96,2,12,0.6363636363636364
4F4K_incongruent,96,2,13,0.7857142857142857
4F4K_incongruent,96,2,14,0.9166666666666666
4F4K_incongruent,96,2,15,0.6923076923076923
4F4K_incongruent,100,1,0,0.6428571428571429
4F4K_incongruent,100,1,1,0.7142857142857143
4F4K_incongruent,100,1,2,0.6666666666666666
4F4K_incongruent,100,1,3,0.75
4F4K_incongruent,100,1,4,0.5714285714285714
4F4K_incongruent,100,1,5,0.5833333333333334
4F4K_incongruent,100,1,6,0.5555555555555556
4F4K_incongruent,100,1,7,0.6470588235294118
4F4K_incongruent,100,1,8,0.6363636363636364
4F4K_incongruent,100,1,9,0.6428571428571429
4F4K_incongruent,100,1,10,0.21428571428571427
4F4K_incongruent,100,1,11,0.6923076923076923
4F4K_incongruent,100,1,12,0.46153846153846156
4F4K_incongruent,100,1,13,0.7058823529411765
4F4K_incongruent,100,1,14,0.6
4F4K_incongruent,100,1,15,0.875
4F4K_incongruent,100,2,0,0.5454545454545454
4F4K_incongruent,100,2,1,0.45454545454545453
4F4K_incongruent,100,2,2,0.38461538461538464
4F4K_incongruent,100,2,3,0.6153846153846154
4F4K_incongruent,100,2,4,0.6363636363636364
4F4K_incongruent,100,2,5,0.6153846153846154
4F4K_incongruent,100,2,6,0.8571428571428571
4F4K_incongruent,100,2,7,0.125
4F4K_incongruent,100,2,8,0.7142857142857143
4F4K_incongruent,100,2,9,0.45454545454545453
4F4K_incongruent,100,2,10,0.6363636363636364
4F4K_incongruent,100,2,11,0.75
4F4K_incongruent,100,2,12,0.6666666666666666
4F4K_incongruent,100,2,13,0.375
4F4K_incongruent,100,2,14,0.6
4F4K_incongruent,100,2,15,0.25
4F4K_incongruent,104,1,0,0.6923076923076923
4F4K_incongruent,104,1,1,0.36363636363636365
4F4K_incongruent,104,1,2,0.7333333333333333
4F4K_incongruent,104,1,3,0.42857142857142855
4F4K_incongruent,104,1,4,0.5
4F4K_incongruent,104,1,5,0.4666666666666667
4F4K_incongruent,104,1,6,0.16666666666666666
4F4K_incongruent,104,1,7,0.5625
4F4K_incongruent,104,1,8,0.375
4F4K_incongruent,104,1,9,0.5
4F4K_incongruent,104,1,10,0.3333333333333333
4F4K_incongruent,104,1,11,0.18181818181818182
4F4K_incongruent,104,1,12,0.45454545454545453
4F4K_incongruent,104,1,13,0.36363636363636365
4F4K_incongruent,104,1,14,0.4117647058823529
4F4K_incongruent,104,1,15,0.26666666666666666
4F4K_incongruent,104,2,0,0.8333333333333334
4F4K_incongruent,104,2,1,0.5714285714285714
4F4K_incongruent,104,2,2,0.7
4F4K_incongruent,104,2,3,0.45454545454545453
4F4K_incongruent,104,2,4,0.38461538461538464
4F4K_incongruent,104,2,5,0.5
4F4K_incongruent,104,2,6,0.5384615384615384
4F4K_incongruent,104,2,7,0.3333333333333333
4F4K_incongruent,104,2,8,0.5294117647058824
4F4K_incongruent,104,2,9,0.7333333333333333
4F4K_incongruent,104,2,10,0.6153846153846154
4F4K_incongruent,104,2,11,0.42857142857142855
4F4K_incongruent,104,2,12,0.6428571428571429
4F4K_incongruent,104,2,13,0.8571428571428571
4F4K_incongruent,104,2,14,0.5
4F4K_incongruent,104,2,15,0.5555555555555556
4F4K_incongruent,108,1,0,0.5555555555555556
4F4K_incongruent,108,1,1,0.6363636363636364
4F4K_incongruent,108,1,2,0.6923076923076923
4F4K_incongruent,108,1,3,0.45454545454545453
4F4K_incongruent,108,1,4,0.9
4F4K_incongruent,108,1,5,0.9285714285714286
4F4K_incongruent,108,1,6,1.0
4F4K_incongruent,108,1,7,0.8333333333333334
4F4K_incongruent,108,1,8,0.75
4F4K_incongruent,108,1,9,0.8461538461538461
4F4K_incongruent,108,1,10,0.6666666666666666
4F4K_incongruent,108,1,11,0.7692307692307693
4F4K_incongruent,108,1,12,0.7272727272727273
4F4K_incongruent,108,1,13,0.7333333333333333
4F4K_incongruent,108,1,14,0.7777777777777778
4F4K_incongruent,108,1,15,0.7777777777777778
4F4K_incongruent,108,2,0,0.375
4F4K_incongruent,108,2,1,0.5
4F4K_incongruent,108,2,2,0.75
4F4K_incongruent,108,2,3,0.7142857142857143
4F4K_incongruent,108,2,4,0.6666666666666666
4F4K_incongruent,108,2,5,0.8181818181818182
4F4K_incongruent,108,2,6,0.9090909090909091
4F4K_incongruent,108,2,7,0.7692307692307693
4F4K_incongruent,108,2,8,0.7647058823529411
4F4K_incongruent,108,2,9,0.75
4F4K_incongruent,108,2,10,0.75
4F4K_incongruent,108,2,11,0.8333333333333334
4F4K_incongruent,108,2,12,0.5
4F4K_incongruent,108,2,13,0.9
4F4K_incongruent,108,2,14,1.0
4F4K_incongruent,108,2,15,0.8666666666666667
4F4K_incongruent,112,1,0,0.5
4F4K_incongruent,112,1,1,0.375
4F4K_incongruent,112,1,2,0.36363636363636365
4F4K_incongruent,112,1,3,0.7058823529411765
4F4K_incongruent,112,1,4,0.6153846153846154
4F4K_incongruent,112,1,5,0.35714285714285715
4F4K_incongruent,112,1,6,0.3
4F4K_incongruent,112,1,7,0.2857142857142857
4F4K_incongruent,112,1,8,0.6153846153846154
4F4K_incongruent,112,1,9,0.5
4F4K_incongruent,112,1,10,0.5714285714285714
4F4K_incongruent,112,1,11,0.5384615384615384
4F4K_incongruent,112,1,12,0.6363636363636364
4F4K_incongruent,112,1,13,0.42857142857142855
4F4K_incongruent,112,1,14,0.6153846153846154
4F4K_incongruent,112,1,15,0.6
4F4K_incongruent,112,2,0,0.5294117647058824
4F4K_incongruent,112,2,1,0.47058823529411764
4F4K_incongruent,112,2,2,0.7142857142857143
4F4K_incongruent,112,2,3,0.5
4F4K_incongruent,112,2,4,0.5833333333333334
4F4K_incongruent,112,2,5,0.5454545454545454
4F4K_incongruent,112,2,6,0.5333333333333333
4F4K_incongruent,112,2,7,0.45454545454545453
4F4K_incongruent,112,2,8,0.75
4F4K_incongruent,112,2,9,0.6666666666666666
4F4K_incongruent,112,2,10,0.5454545454545454
4F4K_incongruent,112,2,11,0.6666666666666666
4F4K_incongruent,112,2,12,0.5714285714285714
4F4K_incongruent,112,2,13,0.9090909090909091
4F4K_incongruent,112,2,14,0.3333333333333333
4F4K_incongruent,112,2,15,0.5555555555555556
4F4K_incongruent,116,1,0,0.5833333333333334
4F4K_incongruent,116,1,1,0.5
4F4K_incongruent,116,1,2,0.5333333333333333
4F4K_incongruent,116,1,3,0.5
4F4K_incongruent,116,1,4,0.5833333333333334
4F4K_incongruent,116,1,5,0.6666666666666666
4F4K_incongruent,116,1,6,0.7857142857142857
4F4K_incongruent,116,1,7,0.6
4F4K_incongruent,116,1,8,0.6666666666666666
4F4K_incongruent,116,1,9,0.6923076923076923
4F4K_incongruent,116,1,10,0.7894736842105263
4F4K_incongruent,116,1,11,0.6923076923076923
4F4K_incongruent,116,1,12,0.875
4F4K_incongruent,116,1,13,0.875
4F4K_incongruent,116,1,14,0.7
4F4K_incongruent,116,1,15,0.8888888888888888
4F4K_incongruent,116,2,0,0.6923076923076923
4F4K_incongruent,116,2,1,0.4
4F4K_incongruent,116,2,2,0.7
4F4K_incongruent,116,2,3,0.4
4F4K_incongruent,116,2,4,0.7692307692307693
4F4K_incongruent,116,2,5,0.6923076923076923
4F4K_incongruent,116,2,6,0.8181818181818182
4F4K_incongruent,116,2,7,0.8
4F4K_incongruent,116,2,8,0.7368421052631579
4F4K_incongruent,116,2,9,0.8333333333333334
4F4K_incongruent,116,2,10,1.0
4F4K_incongruent,116,2,11,0.75
4F4K_incongruent,116,2,12,0.9411764705882353
4F4K_incongruent,116,2,13,0.8823529411764706
4F4K_incongruent,116,2,14,1.0
4F4K_incongruent,116,2,15,1.0
4F4K_incongruent,120,1,0,0.5
4F4K_incongruent,120,1,1,0.3333333333333333
4F4K_incongruent,120,1,2,0.46153846153846156
4F4K_incongruent,120,1,3,0.35714285714285715
4F4K_incongruent,120,1,4,0.6363636363636364
4F4K_incongruent,120,1,5,0.25
4F4K_incongruent,120,1,6,0.5384615384615384
4F4K_incongruent,120,1,7,0.4117647058823529
4F4K_incongruent,120,1,8,0.6
4F4K_incongruent,120,1,9,0.6666666666666666
4F4K_incongruent,120,1,10,0.7222222222222222
4F4K_incongruent,120,1,11,0.3
4F4K_incongruent,120,1,12,0.4166666666666667
4F4K_incongruent,120,1,13,0.6363636363636364
4F4K_incongruent,120,1,14,0.8
4F4K_incongruent,120,1,15,0.8461538461538461
4F4K_incongruent,120,2,0,0.7272727272727273
4F4K_incongruent,120,2,1,0.47368421052631576
4F4K_incongruent,120,2,2,0.5
4F4K_incongruent,120,2,3,0.5454545454545454
4F4K_incongruent,120,2,4,0.5
4F4K_incongruent,120,2,5,0.38461538461538464
4F4K_incongruent,120,2,6,0.5
4F4K_incongruent,120,2,7,0.625
4F4K_incongruent,120,2,8,0.5333333333333333
4F4K_incongruent,120,2,9,0.3076923076923077
4F4K_incongruent,120,2,10,0.8571428571428571
4F4K_incongruent,120,2,11,0.3333333333333333
4F4K_incongruent,120,2,12,0.5384615384615384
4F4K_incongruent,120,2,13,0.14285714285714285
4F4K_incongruent,120,2,14,0.6
4F4K_incongruent,120,2,15,0.2727272727272727
4F4K_incongruent,124,1,0,0.5454545454545454
4F4K_incongruent,124,1,1,0.3333333333333333
4F4K_incongruent,124,1,2,0.6875
4F4K_incongruent,124,1,3,0.5555555555555556
4F4K_incongruent,124,1,4,0.45454545454545453
4F4K_incongruent,124,1,5,0.875
4F4K_incongruent,124,1,6,0.4
4F4K_incongruent,124,1,7,0.4
4F4K_incongruent,124,1,8,0.5
4F4K_incongruent,124,1,9,0.6875
4F4K_incongruent,124,1,10,0.5
4F4K_incongruent,124,1,11,0.8571428571428571
4F4K_incongruent,124,1,12,0.6153846153846154
4F4K_incongruent,124,1,13,0.6666666666666666
4F4K_incongruent,124,1,14,0.9375
4F4K_incongruent,124,1,15,0.9285714285714286
4F4K_incongruent,124,2,0,0.5714285714285714
4F4K_incongruent,124,2,1,0.5384615384615384
4F4K_incongruent,124,2,2,0.4444444444444444
4F4K_incongruent,124,2,3,0.6875
4F4K_incongruent,124,2,4,0.7142857142857143
4F4K_incongruent,124,2,5,0.6470588235294118
4F4K_incongruent,124,2,6,0.7
4F4K_incongruent,124,2,7,0.8666666666666667
4F4K_incongruent,124,2,8,0.5555555555555556
4F4K_incongruent,124,2,9,0.7777777777777778
4F4K_incongruent,124,2,10,0.4666666666666667
4F4K_incongruent,124,2,11,0.45454545454545453
4F4K_incongruent,124,2,12,0.5833333333333334
4F4K_incongruent,124,2,13,0.6153846153846154
4F4K_incongruent,124,2,14,0.6666666666666666
4F4K_incongruent,124,2,15,0.6
4F4K_incongruent,128,1,0,0.7777777777777778
4F4K_incongruent,128,1,1,0.45454545454545453
4F4K_incongruent,128,1,2,0.4666666666666667
4F4K_incongruent,128,1,3,0.5882352941176471
4F4K_incongruent,128,1,4,0.4166666666666667
4F4K_incongruent,128,1,5,0.75
4F4K_incongruent,128,1,6,0.6
4F4K_incongruent,128,1,7,0.4166666666666667
4F4K_incongruent,128,1,8,0.7272727272727273
4F4K_incongruent,128,1,9,0.8
4F4K_incongruent,128,1,10,0.7692307692307693
4F4K_incongruent,128,1,11,0.7333333333333333
4F4K_incongruent,128,1,12,0.2222222222222222
4F4K_incongruent,128,1,13,0.8461538461538461
4F4K_incongruent,128,1,14,0.3
4F4K_incongruent,128,1,15,0.6666666666666666
4F4K_incongruent,128,2,0,0.1875
4F4K_incongruent,128,2,1,0.35714285714285715
4F4K_incongruent,128,2,2,0.3
4F4K_incongruent,128,2,3,0.375
4F4K_incongruent,128,2,4,0.6153846153846154
4F4K_incongruent,128,2,5,0.6470588235294118
4F4K_incongruent,128,2,6,0.5
4F4K_incongruent,128,2,7,0.6153846153846154
4F4K_incongruent,128,2,8,0.5714285714285714
4F4K_incongruent,128,2,9,0.6
4F4K_incongruent,128,2,10,0.3333333333333333
4F4K_incongruent,128,2,11,0.3
4F4K_incongruent,128,2,12,0.6875
4F4K_incongruent,128,2,13,0.6666666666666666
4F4K_incongruent,128,2,14,0.3333333333333333
4F4K_incongruent,128,2,15,0.75
4F4K_incongruent,132,1,0,0.45454545454545453
4F4K_incongruent,132,1,1,0.5882352941176471
4F4K_incongruent,132,1,2,0.8571428571428571
4F4K_incongruent,132,1,3,0.8333333333333334
4F4K_incongruent,132,1,4,0.6428571428571429
4F4K_incongruent,132,1,5,0.6
4F4K_incongruent,132,1,6,0.6666666666666666
4F4K_incongruent,132,1,7,0.6666666666666666
4F4K_incongruent,132,1,8,0.625
4F4K_incongruent,132,1,9,0.6
4F4K_incongruent,132,1,10,0.7692307692307693
4F4K_incongruent,132,1,11,0.6
